Item,Indicator,Value,Signal
,SMA (10),2188.76,Sell
,EMA (10),2195.73,Sell
,SMA (20),2204.67,Sell
,EMA (20),2191.37,Sell
,SMA (50),2120.01,Buy
,EMA (50),2132.43,Buy
,SMA (100),2004.66,Buy
,EMA (100),2080.86,Buy
,SMA (200),2078.3,Buy
,EMA (200),2060.89,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),49.09,Neutral
,"MACD (12,26,9)",14.94,Sell
,"Stochastic (14,3,3)",49.32,Neutral
,ADX (14),22.71,Neutral
,Williams %R (14),-57.78,Neutral
,ATR (14),51.9,Neutral
,ROC (12),-3.38,Sell
,Stoch RSI (14),9.69,Buy
,"UO (7,14,28)",49.43,Neutral
