Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1476,1458,1797,1959,1645,1545,1878,1819,1632,1659,2083,2022
Expenses,1326,1311,1571,1737,1465,1374,1630,1641,1502,1485,1830,1814
Operating Profit,151,147,225,222,180,171,248,178,130,174,253,208
OPM %,10,10,13,11,11,11,13,10,8,10,12,10
Other Income,12,15,14,22,16,10,16,22,-4,-8,-703,19
Interest,20,20,14,14,10,9,12,9,5,8,9,10
Depreciation,16,17,19,20,21,21,23,23,27,26,27,29
Profit before tax,128,126,206,211,165,151,229,168,94,132,-485,189
Tax %,26,24,22,25,25,26,26,25,25,26,11,26
Net Profit,95,95,161,158,123,112,171,125,70,98,-537,140
EPS in Rs,1.48,1.49,2.5,2.45,1.92,1.74,2.65,1.94,1.09,1.53,-8.34,2.18
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,4080,4479,4512,4750,5373,5809,6388,7028,7193,7397,,
Expenses,3549,3893,3915,4045,4612,5138,5700,6197,6447,6632,,
Operating Profit,531,586,597,705,761,671,689,831,746,765,,
OPM %,13,13,13,15,14,12,11,12,10,10,,
Other Income,31,48,59,76,80,80,60,64,-692,-695,,
Interest,64,60,41,43,35,103,73,55,42,31,,
Depreciation,13,13,27,30,42,54,65,84,102,108,,
Profit before tax,485,562,588,708,763,594,611,756,-91,-70,,
Tax %,33,28,16,15,22,20,24,25,168,—,,
Net Profit,324,403,495,605,593,476,466,563,-243,-228,,
EPS in Rs,5.17,6.42,7.89,9.63,9.37,7.48,7.25,8.75,-3.78,-3.54,,
Dividend Payout %,34,31,0,57,27,40,41,34,-79,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,125,125,125,125,126,127,127,129,129,129,,
Reserves,392,664,973,1342,1793,2329,2712,3077,3475,3049,,
Borrowings,648,649,649,350,518,1632,1000,679,466,192,,
Other Liabilities,948,987,922,927,1107,1238,1307,1690,1881,2273,,
Total Liabilities,2113,2425,2670,2744,3544,5326,5146,5574,5952,5642,,
Fixed Assets,862,862,863,909,915,1099,1122,1120,1270,1263,,
CWIP,0,1,1,20,11,8,24,51,23,27,,
Investments,319,368,544,554,775,2018,2459,2556,2546,2073,,
Other Assets,933,1195,1261,1261,1843,2202,1541,1847,2113,2280,,
Total Assets,2113,2425,2670,2744,3544,5326,5146,5574,5952,5642,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,313,315,301,421,815,730,425,796,716,637,,
Cash from Investing Activity,-319,-33,-171,-2,-489,-1720,299,-176,-87,-100,,
Cash from Financing Activity,-17,-175,-186,-513,-96,907,-850,-534,-566,-591,,
Net Cash Flow,-24,107,-56,-93,230,-83,-126,87,63,-54,,
Free Cash Flow,298,302,286,373,795,560,360,734,623,570,,
CFO/OP,95,94,85,95,123,118,81,128,107,104,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,44,50,46,37,35,33,33,33,32,52,,
Inventory Days,36,40,42,55,58,51,56,58,59,44,,
Days Payable,95,100,78,76,89,84,81,97,102,129,,
Cash Conversion Cycle,-14,-11,9,16,4,0,8,-6,-10,-33,,
Working Capital Days,-11,-2,-14,5,-3,-107,-13,-20,-22,-11,,
ROCE %,48,42,38,35,34,24,17,18,20,19,,
