Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,38.84%,38.82%,38.82%,38.82%,38.82%,38.82%,38.82%,34.11%,34.11%,34.11%,34.11%,32.5%
FIIs,14.25%,15.27%,16.73%,17.84%,15.85%,15.68%,15.45%,15.54%,15.03%,14.33%,14.57%,14.44%
DIIs,34.8%,31.63%,33.13%,32.12%,32.3%,32.05%,31.95%,31.66%,32.12%,32.71%,32.5%,34.59%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,11.15%,10.84%,10.73%,10.61%,10.55%,10.97%,11.24%,11.58%,11.72%,11.76%,11.84%,11.22%
Others,0.96%,3.43%,0.59%,0.61%,2.48%,2.48%,2.54%,7.11%,7.03%,7.09%,6.98%,7.25%
No. of Shareholders,66957,71014,69092,69063,77617,95468,101895,108955,104872,101599,93333,95710
