Item,Indicator,Value,Signal
,SMA (10),2022.1,Sell
,EMA (10),2013.89,Sell
,SMA (20),2069.57,Sell
,EMA (20),2059.16,Sell
,SMA (50),2121.05,Sell
,EMA (50),2116.61,Sell
,SMA (100),2191.68,Sell
,EMA (100),2168.26,Sell
,SMA (200),2237.73,Sell
,EMA (200),2265.33,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),28.4,Buy
,"MACD (12,26,9)",-51.16,Sell
,"Stochastic (14,3,3)",3.73,Buy
,ADX (14),16.1,Neutral
,Williams %R (14),-97.61,Buy
,ATR (14),49.03,Neutral
,ROC (12),-10.51,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",30.85,Neutral
