Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1890,1824,2133,2475,2117,2000,2323,2864,2053,2073,2250,3067
Expenses,1706,1678,1991,2190,1890,1859,2136,2553,1923,1847,2111,2784
Operating Profit,184,146,143,285,227,141,187,311,130,226,139,283
OPM %,10,8,7,12,11,7,8,11,6,11,6,9
Other Income,12,25,26,7,10,-16,8,11,15,-8,82,51
Interest,1,2,2,2,2,3,6,11,15,17,29,23
Depreciation,51,52,58,58,57,61,57,63,64,69,76,86
Profit before tax,144,117,110,233,178,61,132,248,66,132,116,224
Tax %,26,27,26,26,26,37,26,26,30,39,12,26
Net Profit,107,86,82,174,132,39,98,184,46,81,102,166
EPS in Rs,4.06,3.23,3.07,6.56,5,1.45,3.69,6.95,1.76,3.06,3.85,6.29
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,5619,6475,6509,4243,5838,7500,8123,8915,9240,9442,,
Expenses,4716,5337,5633,3862,5142,6884,7426,8074,8434,8665,,
Operating Profit,903,1138,876,381,697,616,696,841,806,777,,
OPM %,16,18,13,9,12,8,9,9,9,8,,
Other Income,13,32,9,43,30,16,74,10,100,140,,
Interest,48,31,31,23,15,5,7,13,72,84,,
Depreciation,260,260,285,232,217,211,212,233,272,295,,
Profit before tax,608,879,569,169,494,417,551,605,562,539,,
Tax %,35,36,25,33,26,27,25,27,26,—,,
Net Profit,395,563,428,114,366,305,411,442,413,396,,
EPS in Rs,14.91,21.29,16.18,4.28,13.82,11.5,15.51,16.71,15.63,14.96,,
Dividend Payout %,13,12,15,12,76,65,64,60,64,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,26,26,26,26,26,26,26,26,26,26,,
Reserves,2308,2664,3157,3494,3556,3909,3938,4152,4337,4496,,
Borrowings,594,312,211,252,262,10,16,102,620,1317,,
Other Liabilities,1550,1721,1989,1778,2008,2004,2300,2773,3239,3854,,
Total Liabilities,4479,4723,5384,5551,5852,5949,6280,7053,8223,9693,,
Fixed Assets,1750,1730,1777,1926,1949,1913,1851,1776,1749,2050,,
CWIP,137,72,190,199,129,110,77,173,253,512,,
Investments,0,0,0,0,6,8,8,8,8,8,,
Other Assets,2591,2921,3417,3425,3768,3918,4344,5097,6213,7123,,
Total Assets,4479,4723,5384,5551,5852,5949,6280,7053,8223,9693,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,544,563,643,508,620,900,-120,70,214,435,,
Cash from Investing Activity,-234,-197,-430,-402,-152,-160,-121,-148,-238,-408,,
Cash from Financing Activity,-301,-364,-196,-95,-88,-287,-292,-122,237,92,,
Net Cash Flow,9,3,17,10,380,453,-533,-201,213,118,,
Free Cash Flow,309,362,206,104,471,727,-274,-121,-45,2,,
CFO/OP,107,90,91,80,184,148,3,30,48,81,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,100,97,85,76,120,78,68,104,117,116,,
Inventory Days,333,271,326,312,561,302,321,298,327,432,,
Days Payable,204,175,186,156,311,206,161,207,296,361,,
Cash Conversion Cycle,229,193,225,232,370,174,228,196,148,187,,
Working Capital Days,34,53,48,50,62,31,49,62,50,25,,
ROCE %,14,22,28,17,5,13,11,13,14,11,,
