Item,Date,Document
,"9h - Sushanta Kumar Mohanty appointed Executive Director for three years, effective 15 April 2026.","[Announcement under Regulation 30 (LODR)-Change in Directorate 9h - Sushanta Kumar Mohanty appointed Executive Director for three years, effective 15 April 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/ec6a1d51-a34c-421d-88d0-78cab0188a5e.pdf)"
,8h - Dated 31-Mar-2026: Bank sent notices about transferring eligible equity shares to IEPF demat account.,"[Announcement Under Regulation 30 Of SEBI (LODR) Regulations, 2015 8h - Dated 31-Mar-2026: Bank sent notices about transferring eligible equity shares to IEPF demat account.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/06365b40-1b33-40c5-8af4-1d3073e9d8c2.pdf)"
,7h - EGM approved Prabhat Kiran as Executive Director; Prasenjeet Fadnavis elected shareholder director effective 24 Mar 2026 to 30 Jun 2028.,"[Shareholder Meeting / Postal Ballot-Scrutinizer""s Report 7h - EGM approved Prabhat Kiran as Executive Director; Prasenjeet Fadnavis elected shareholder director effective 24 Mar 2026 to 30 Jun 2028.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/9c5cabba-3ef9-4e28-8c71-3cf8637e15b2.pdf)"
,"6h - Board meets 20 April 2026 to approve audited FY26 results, consider final dividend and capital raising.","[Board Meeting Intimation for Considering The Audited Financial Results For The Quarter And Year Ended 31.03.2026; To Consider Proposal For Recommendation Of Final Dividend For FY 2025-26; To Consider Proposal Regarding Bond /Capital Raising Of The Bank 6h - Board meets 20 April 2026 to approve audited FY26 results, consider final dividend and capital raising.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e7c5a21a-4ba5-4682-a160-024b5582ac95.pdf)"
,"6 Apr - FY26 provisional business rose 18% to ₹6.43 lakh crore; deposits up 14%, advances up 22%.","[Disclosure Of Provisional Business Figures As On 31.03.2026 6 Apr - FY26 provisional business rose 18% to ₹6.43 lakh crore; deposits up 14%, advances up 22%.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/6a1f6589-ff13-419e-a4e3-9c9bb3a28152.pdf)"
,5h - Bank of Maharashtra uploaded Q4 and FY2026 earnings conference call recording on 20 April 2026.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 5h - Bank of Maharashtra uploaded Q4 and FY2026 earnings conference call recording on 20 April 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/3fb3a806-5f96-495d-9d34-c551b15c2625.pdf)
,"4 Mar - Fitch affirmed/upgraded Bank of Maharashtra ratings on 02.03.2026; LT IDR BBB-, Viability bb, LT(xgs) upgraded to BB.","[Announcement under Regulation 30 (LODR)-Credit Rating 4 Mar - Fitch affirmed/upgraded Bank of Maharashtra ratings on 02.03.2026; LT IDR BBB-, Viability bb, LT(xgs) upgraded to BB.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/b12de1ce-1cdc-41c7-a719-a90b49c8b707.pdf)"
,4 Apr - Promoter President of India held 73.60% stake as of 31 Mar 2026; no encumbrance in FY2025-26.,"[Compliance Of Regulation 31(4) And 31(5) Of SEBI SAST Regulations, 2011 4 Apr - Promoter President of India held 73.60% stake as of 31 Mar 2026; no encumbrance in FY2025-26.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/201efb27-39d0-4b08-bf03-dbebd8fd407f.pdf)"
,"4 Apr - Bank of Maharashtra disclosed outstanding bonds of Rs 8,430.70 crore for half year ended 31 March 2026.","[Compliances-Half Yearly Report (SEBI Circular No. CIR/IMD/DF-1/67/2017) 4 Apr - Bank of Maharashtra disclosed outstanding bonds of Rs 8,430.70 crore for half year ended 31 March 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/ffff88cc-ea16-41f4-9b29-5affb7b30ffc.pdf)"
,30 Apr - Bank of Maharashtra revised MCLR rates effective 30 April 2026.,[Announcement under Regulation 30 (LODR)-Interest Rates Updates 30 Apr - Bank of Maharashtra revised MCLR rates effective 30 April 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/8a7800a8-4543-4047-928b-58be05dafd71.pdf)
,Date,Document
,---,---
,2026-09-09,[Announcement under Regulation 30 (LODR)-Strikes /Lockouts / Disturbances](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b1d82b3c-f5db-4176-aa46-c287a5952ec2.pdf)
,2026-09-08,[Compliances-Reg. 57 (1) - Certificate of interest payment/Principal in case of NCD](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8665655b-9307-431e-af5e-3a9d15830c41.pdf)
,2026-09-07,[Announcement under Regulation 30 (LODR)-Credit Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=465b5f78-b71c-4831-bdcd-aafddf4e3440.pdf)
,2026-09-07,[Announcement under Regulation 30 (LODR)-Credit Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4a7a3c5e-6571-4670-9723-11b4bdf3e145.pdf)
,2026-09-05,[Intimation Of Establishment Of Euro Medium Term Note Programme](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0dd4ccf8-db94-4502-bc43-074b771163dc.pdf)
,2026-09-03,[Intimation Of Record Date For Redemption Payment On Bonds](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6f30ad72-5a7f-4e88-866e-86bbf5790cb4.pdf)
,2026-09-03,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b45c8a17-0422-479f-a8aa-49d5a6410e2c.pdf)
,2026-09-01,[Announcement under Regulation 30 (LODR)-Interest Rates Updates](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8284a885-61c8-4666-9e46-08de1299f6c8.pdf)
,2026-08-13,[Announcement under Regulation 30 (LODR)-Change in Directorate](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6ba302bd-c4c3-40be-bca3-39a5e2064e9c.pdf)
,2026-08-05,[Compliances-Reg. 57 (1) - Certificate of interest payment/Principal in case of NCD](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cbcb8161-1c11-47da-ae8e-5917eb50a559.pdf)
,Date,Document
,---,---
