Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,22%,22%,22%,22%,22%,22.02%,22.11%,22.11%,22.11%,22.25%,22.81%,23.08%
FIIs,24.18%,23.89%,27.33%,23.65%,20.87%,18.13%,13.79%,12.7%,12.87%,11.49%,12.11%,11.29%
DIIs,11.03%,10.29%,10.64%,11.4%,12.34%,14.17%,15.61%,17.49%,16.65%,15.3%,16.4%,17.89%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,35.36%,36.26%,34.03%,36.72%,38.03%,38.89%,41.19%,40.64%,41.41%,43.66%,41.78%,40.64%
Others,7.43%,7.55%,6%,6.24%,6.76%,6.79%,7.31%,7.05%,6.96%,7.3%,6.89%,7.1%
No. of Shareholders,329498,367822,405037,471532,502087,517709,578435,557585,560056,569370,557418,543274
