Item,Indicator,Value,Signal
,SMA (10),1068.11,Sell
,EMA (10),1067.65,Sell
,SMA (20),1081.22,Sell
,EMA (20),1071.91,Sell
,SMA (50),1060.61,Sell
,EMA (50),1060.31,Sell
,SMA (100),1035.63,Buy
,EMA (100),1035.05,Buy
,SMA (200),1000.7,Buy
,EMA (200),979.09,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),45.85,Neutral
,"MACD (12,26,9)",-1.54,Sell
,"Stochastic (14,3,3)",15.06,Buy
,ADX (14),16.98,Neutral
,Williams %R (14),-76.83,Neutral
,ATR (14),21.99,Neutral
,ROC (12),-4.9,Sell
,Stoch RSI (14),12.21,Buy
,"UO (7,14,28)",52.67,Neutral
