Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,806,822,866,801,869,848,993,867,968,1003,1113,1062
Expenses,663,692,741,687,727,728,843,746,828,860,940,907
Operating Profit,143,129,125,114,142,119,150,121,140,144,173,155
OPM %,18,16,14,14,16,14,15,14,14,14,16,15
Other Income,13,13,15,14,16,15,18,23,55,11,22,15
Interest,7,8,10,9,8,6,8,7,7,5,6,6
Depreciation,19,19,20,19,19,19,20,19,21,21,25,25
Profit before tax,130,114,110,100,131,111,140,118,167,129,164,140
Tax %,30,27,31,27,28,27,27,27,27,26,22,26
Net Profit,91,84,76,73,95,81,102,86,121,95,128,103
EPS in Rs,2.88,2.65,2.41,2.3,2.99,2.54,3.22,2.7,3.83,3,4.04,3.26
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,1604,1863,1829,1924,2525,3041,3218,3510,3951,4146,,
Expenses,1426,1669,1692,1707,2227,2604,2727,2982,3368,3534,,
Operating Profit,178,194,138,217,298,437,491,529,583,612,,
OPM %,11,10,8,11,12,14,15,15,15,15,,
Other Income,10,11,14,25,54,175,60,63,110,103,,
Interest,7,11,17,15,15,24,34,34,30,24,,
Depreciation,44,51,65,74,74,78,77,76,86,92,,
Profit before tax,137,144,70,153,263,510,440,482,577,599,,
Tax %,30,28,39,33,32,27,29,27,25,—,,
Net Profit,95,103,43,102,178,371,312,350,430,448,,
EPS in Rs,3.01,3.25,1.34,3.23,5.63,11.7,9.85,11.05,13.57,14.13,,
Dividend Payout %,20,20,61,25,20,17,20,20,20,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,16,16,16,16,32,32,32,32,32,32,,
Reserves,591,673,755,753,838,1001,1339,1580,1834,2200,,
Borrowings,251,266,238,448,465,436,577,638,577,533,,
Other Liabilities,250,298,366,334,430,491,531,558,594,773,,
Total Liabilities,1108,1253,1375,1551,1765,1959,2479,2807,3037,3538,,
Fixed Assets,441,440,504,600,572,553,587,587,592,699,,
CWIP,4,2,6,4,4,7,3,10,53,136,,
Investments,15,15,14,12,24,31,37,41,81,165,,
Other Assets,648,795,851,935,1165,1367,1852,2170,2312,2539,,
Total Assets,1108,1253,1375,1551,1765,1959,2479,2807,3037,3538,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,126,47,172,35,240,69,166,285,391,454,,
Cash from Investing Activity,-39,-53,-107,-152,-110,2,-217,-101,-283,-98,,
Cash from Financing Activity,-77,-10,-60,91,-48,-81,60,-79,-217,-312,,
Net Cash Flow,9,-17,5,-25,82,-11,8,105,-109,43,,
Free Cash Flow,98,7,120,-6,211,44,109,243,298,348,,
CFO/OP,102,49,114,57,124,49,65,92,100,103,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,65,78,72,69,76,68,66,67,63,67,,
Inventory Days,109,110,99,128,122,130,143,145,129,134,,
Days Payable,83,86,87,78,103,86,75,80,72,87,,
Cash Conversion Cycle,91,102,83,119,95,112,135,132,121,114,,
Working Capital Days,36,39,38,36,23,36,28,27,30,42,,
ROCE %,13,16,16,8,13,19,24,22,22,22,,
