Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,52.28%,52.28%,52.28%,52.28%,52.77%,52.77%,52.88%,52.88%,52.88%,52.88%,52.88%,52.88%
FIIs,11.22%,11.13%,11.88%,11.48%,10.92%,10.03%,8.91%,8.08%,6.41%,6.26%,6.23%,6.12%
DIIs,14.95%,17.16%,17.55%,18.59%,23.44%,24.15%,23.98%,24.63%,26.03%,25.77%,26.1%,25.99%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,9.34%,7.42%,6.62%,6.17%,5.9%,6.12%,7.09%,7.04%,7.15%,7.49%,7.31%,7.49%
Others,12.21%,12.02%,11.67%,11.48%,6.96%,6.92%,7.15%,7.37%,7.54%,7.6%,7.48%,7.51%
No. of Shareholders,102773,87981,100295,104994,111676,117114,125272,125548,125813,126255,124110,122305
