Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,2002,1979,2192,2228,2413,2516,2753,2878,2923,3175,3442,3281
Expenses,1693,1718,1908,1900,2118,2185,2406,2497,2546,2778,2975,2884
Operating Profit,309,261,284,327,295,331,347,381,377,397,466,397
OPM %,15,13,13,15,12,13,13,13,13,13,14,12
Other Income,43,579,42,33,29,34,71,28,66,41,79,84
Interest,0,1,1,1,2,1,3,2,3,4,4,4
Depreciation,23,24,24,24,28,28,32,44,52,51,49,54
Profit before tax,329,816,301,336,294,335,384,364,388,384,492,423
Tax %,26,8,22,28,25,29,29,27,27,26,26,27
Net Profit,242,748,234,241,220,238,274,267,284,284,363,308
EPS in Rs,1.59,4.89,1.53,1.58,1.45,1.57,1.78,1.76,1.82,1.81,2.32,1.99
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,8031,7998,5110,2964,5484,6973,8046,9909,12418,12821,,
Expenses,7893,7699,5079,2848,4837,5967,6904,8589,10777,11183,,
Operating Profit,138,299,31,116,647,1005,1142,1319,1641,1638,,
OPM %,1.7,3.7,0.6,3.9,12,14,14,13,13,13,,
Other Income,-73,-116,-861,1655,569,286,684,162,208,270,,
Interest,426,432,365,206,82,28,17,21,25,13,,
Depreciation,252,225,211,138,99,94,95,112,196,207,,
Profit before tax,-613,-475,-1407,1427,1035,1169,1715,1348,1628,1687,,
Tax %,17,7,-5,10,12,18,17,28,26,—,,
Net Profit,-715,-507,-1331,1280,913,963,1428,973,1199,1240,,
EPS in Rs,-11.47,-8.03,-21.12,9.68,6.33,6.3,9.34,6.37,7.66,7.94,,
Dividend Payout %,0,0,0,0,0,24,14,20,17,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,125,125,125,125,268,288,305,305,306,315,,
Reserves,3977,2757,2005,-2081,-352,715,1485,2712,3538,7655,,
Borrowings,1502,3041,3297,2757,1484,367,16,17,41,118,,
Other Liabilities,4557,4887,4883,3816,2997,2852,2861,2590,3528,4555,,
Total Liabilities,10161,10811,10311,4617,4397,4222,4668,5625,7413,12644,,
Fixed Assets,1705,2364,2050,1489,1146,1081,971,1059,1479,2008,,
CWIP,61,85,91,28,20,35,38,94,386,725,,
Investments,209,279,130,2,2,41,1,588,438,453,,
Other Assets,8186,8083,8040,3098,3229,3064,3658,3884,5110,9458,,
Total Assets,10161,10811,10311,4617,4397,4222,4668,5625,7413,12644,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,-540,380,811,692,-242,483,947,1028,916,702,,
Cash from Investing Activity,497,-1031,-745,-178,-51,227,-21,-1294,-540,-3605,,
Cash from Financing Activity,50,514,-213,-528,590,-800,-612,-246,-167,2794,,
Net Cash Flow,7,-138,-147,-14,297,-91,315,-512,210,-109,,
Free Cash Flow,-592,203,682,649,-257,413,865,805,491,-72,,
CFO/OP,354,319,284,2311,-206,69,95,90,84,74,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,124,109,77,37,72,63,68,70,74,86,,
Inventory Days,83,85,84,42,79,48,41,49,60,67,,
Days Payable,130,130,162,143,191,107,94,98,99,105,,
Cash Conversion Cycle,77,64,-1,-63,-40,3,15,21,35,48,,
Working Capital Days,283,-53,-96,-285,-207,-62,4,8,16,70,,
ROCE %,-4,-1,2,-4,8,42,61,47,37,27,,
