Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,63.19%,63.19%,66.74%,70.33%,67.57%,67.57%,67.57%,67.57%,67.68%,67.68%,67.68%,67.33%
FIIs,11.65%,11.88%,11.09%,9.59%,10.61%,9.14%,8.6%,7.44%,5.91%,5.8%,5.87%,5.63%
DIIs,14.3%,15.57%,14.25%,13.05%,14.98%,16.41%,17.09%,18.49%,19.42%,19.64%,19.86%,19.44%
Government,0%,0.26%,0.23%,0.21%,0.21%,0.21%,0.21%,0.21%,0.21%,0.21%,0.21%,0.21%
Public,7.03%,6.6%,5.63%,5.15%,5.04%,5.16%,5.1%,4.89%,4.93%,5.04%,4.87%,5.54%
Others,3.82%,2.49%,2.06%,1.68%,1.59%,1.51%,1.42%,1.39%,1.84%,1.62%,1.51%,1.85%
No. of Shareholders,598147,564847,543437,611804,605551,633718,644696,618855,620457,625013,607505,674206
