Item,Indicator,Value,Signal
,SMA (10),7390.9,Sell
,EMA (10),7349.6,Sell
,SMA (20),7402.25,Sell
,EMA (20),7379.58,Sell
,SMA (50),7448.95,Sell
,EMA (50),7433.36,Sell
,SMA (100),7622.58,Sell
,EMA (100),7447.57,Sell
,SMA (200),7231.34,Buy
,EMA (200),7343.42,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),42.75,Neutral
,"MACD (12,26,9)",-30.65,Sell
,"Stochastic (14,3,3)",11.25,Buy
,ADX (14),14.77,Neutral
,Williams %R (14),-82.12,Buy
,ATR (14),167.29,Neutral
,ROC (12),-2.96,Sell
,Stoch RSI (14),10.14,Buy
,"UO (7,14,28)",47.39,Neutral
