Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,59.96%,59.96%,59.95%,59.99%,59.99%,60%,59.23%,59.23%,59.23%,59.29%,59.33%,59.33%
FIIs,17.17%,18.2%,18.26%,18.65%,18.47%,17.48%,15.71%,15.72%,15.82%,14.93%,14.11%,12.86%
DIIs,15.15%,13.68%,14.24%,13.93%,14.19%,15.16%,16.8%,16.85%,16.65%,17.45%,18.42%,19.69%
Government,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%
Public,5.41%,5.28%,5.4%,5.26%,5.24%,5.22%,5.37%,5.39%,5.58%,5.62%,5.55%,5.58%
Others,2.26%,2.84%,2.09%,2.12%,2.05%,2.09%,2.84%,2.75%,2.67%,2.66%,2.54%,2.5%
No. of Shareholders,347904,342422,357627,353565,356405,359710,394462,406118,409266,412518,409350,416693
