Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,41.28%,41.28%,41.23%,41.16%,41.04%,39.82%,39.82%,39.23%,38.96%,38.9%,38.89%,38.89%
FIIs,10.15%,10.63%,11.71%,12.76%,12.71%,13.01%,12.11%,11.81%,10.88%,10.98%,10.73%,11.13%
DIIs,29.74%,29.84%,29.05%,28.25%,28.03%,28.18%,28.86%,29.22%,29.82%,30.02%,29.45%,29.06%
Government,0.03%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%
Public,14.11%,13.73%,13.52%,13.42%,13.71%,14.49%,14.66%,14.68%,15.18%,14.92%,15.76%,15.9%
Others,4.69%,4.51%,4.46%,4.4%,4.5%,4.49%,4.54%,5.05%,5.15%,5.18%,5.16%,5%
No. of Shareholders,57101,56669,52943,64342,67734,69300,71711,69834,69083,62427,65914,64977
