Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,333,336,341,330,417,398,370,353,445,445,460,470
Expenses,215,218,236,236,270,264,255,249,296,298,315,335
Operating Profit,118,118,106,94,147,134,115,104,149,147,145,135
OPM %,35,35,31,28,35,34,31,29,33,33,31,29
Other Income,8,9,13,12,11,13,15,20,8,11,4,13
Interest,13,14,17,18,18,18,18,18,19,20,20,21
Depreciation,27,28,32,34,35,35,34,34,36,40,41,42
Profit before tax,85,85,69,53,105,94,77,71,102,98,87,84
Tax %,26,26,26,26,25,27,27,25,26,24,10,26
Net Profit,63,63,51,40,79,69,57,54,76,74,78,63
EPS in Rs,6.2,6.12,5.02,3.89,7.77,6.76,5.55,5.27,7.41,7.14,7.59,5.96
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,402,543,719,650,974,1174,1297,1516,1703,1820,,
Expenses,332,391,519,485,666,774,865,1022,1155,1245,,
Operating Profit,69,151,201,165,308,400,432,494,548,575,,
OPM %,17,28,28,25,32,34,33,33,32,32,,
Other Income,10,8,10,10,19,31,37,51,42,35,,
Interest,4,42,48,46,56,58,63,77,82,81,,
Depreciation,28,60,69,73,83,90,112,138,151,159,,
Profit before tax,47,58,93,56,187,282,295,330,358,371,,
Tax %,22,22,41,29,26,25,26,26,21,—,,
Net Profit,36,45,55,40,139,212,218,244,282,290,,
EPS in Rs,8.25,10.14,12.68,9.1,14.7,20.77,21.38,23.97,27.4,28.1,,
Dividend Payout %,12,10,16,0,14,14,14,13,13,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,9,44,44,44,44,94,102,102,102,102,,
Reserves,308,307,317,350,391,498,958,1157,1367,1547,,
Borrowings,26,24,476,501,529,592,570,765,764,891,,
Other Liabilities,55,73,89,123,116,112,140,146,145,236,,
Total Liabilities,399,448,926,1019,1081,1296,1771,2170,2377,2775,,
Fixed Assets,174,296,702,702,772,858,931,1253,1398,1756,,
CWIP,7,12,23,43,29,6,23,20,28,79,,
Investments,6,0,3,10,18,22,58,308,571,404,,
Other Assets,212,140,199,265,262,409,759,590,380,535,,
Total Assets,399,448,926,1019,1081,1296,1771,2170,2377,2775,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,36,48,127,170,143,224,329,321,396,420,,
Cash from Investing Activity,-33,-42,-117,-117,-83,-175,-465,-226,-268,-259,,
Cash from Financing Activity,-1,-7,-9,-52,-61,-44,143,-102,-118,-147,,
Net Cash Flow,1,-2,2,2,-1,4,7,-7,10,14,,
Free Cash Flow,-21,-103,42,96,67,162,188,-32,250,204,,
CFO/OP,79,88,94,95,102,93,103,95,97,95,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,16,14,24,22,25,15,16,20,19,22,,
Inventory Days,48,36,32,55,36,28,43,53,52,67,,
Days Payable,142,151,197,202,190,121,182,180,170,162,,
Cash Conversion Cycle,-79,-100,-141,-124,-130,-78,-123,-107,-100,-73,,
Working Capital Days,-28,-31,-26,-18,-17,-16,73,43,19,8,,
ROCE %,14,14,16,16,11,23,24,19,19,17,,
