Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1511,1241,1697,1610,1480,1529,1769,1766,1632,1467,1785,1936
Expenses,1213,970,1362,1295,1184,1227,1436,1456,1318,1173,1436,1561
Operating Profit,298,272,335,315,296,302,333,310,314,295,348,375
OPM %,20,22,20,20,20,20,19,18,19,20,20,19
Other Income,22,28,12,8,39,16,11,36,24,34,41,35
Interest,18,15,20,16,13,9,11,14,12,11,15,15
Depreciation,46,49,49,51,52,53,52,53,54,54,54,56
Profit before tax,256,236,278,255,271,256,281,279,272,263,320,339
Tax %,21,21,23,20,24,21,27,24,20,21,29,24
Net Profit,202,187,214,203,205,202,205,213,218,209,227,259
EPS in Rs,5.9,5.47,6.25,5.95,6,5.92,5.98,6.22,6.38,6.1,6.65,7.56
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,3025,3384,3353,3527,4822,6186,6060,6388,6650,6820,,
Expenses,2450,2772,2731,2698,3604,4911,4823,5142,5383,5488,,
Operating Profit,574,612,622,830,1219,1274,1237,1246,1267,1332,,
OPM %,19,18,19,24,25,21,20,20,19,20,,
Other Income,15,37,36,39,87,62,67,74,134,133,,
Interest,52,49,50,33,23,79,74,50,52,52,,
Depreciation,140,131,137,147,141,174,189,208,216,219,,
Profit before tax,398,469,472,689,1142,1084,1040,1063,1134,1193,,
Tax %,27,29,20,25,26,25,23,23,24,—,,
Net Profit,290,335,377,515,842,814,805,815,866,912,,
EPS in Rs,7.86,9.23,10.95,14.97,24.47,23.82,23.56,23.85,25.35,26.69,,
Dividend Payout %,2,2,8,6,1,9,21,21,20,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,37,37,36,34,34,34,34,34,34,34,,
Reserves,1249,1533,1754,1831,2316,3152,3673,4324,4968,5663,,
Borrowings,779,648,856,788,657,1185,1348,1158,466,596,,
Other Liabilities,326,334,327,229,244,486,543,347,494,539,,
Total Liabilities,2391,2552,2974,2882,3251,4858,5598,5864,5962,6833,,
Fixed Assets,1307,1224,1137,1321,1256,1940,2306,2429,2461,2403,,
CWIP,2,0,12,6,29,115,87,118,40,63,,
Investments,12,14,2,9,235,311,129,34,264,64,,
Other Assets,1070,1314,1822,1546,1732,2492,3076,3284,3196,4303,,
Total Assets,2391,2552,2974,2882,3251,4858,5598,5864,5962,6833,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,477,226,66,788,659,494,299,678,1401,1108,,
Cash from Investing Activity,-198,-54,-69,-283,-548,-942,-105,-294,-450,-1068,,
Cash from Financing Activity,-270,-190,47,-418,-194,501,-206,-417,-912,-90,,
Net Cash Flow,10,-19,44,88,-84,53,-13,-33,39,-51,,
Free Cash Flow,279,184,-19,496,376,-392,-52,363,1240,856,,
CFO/OP,102,58,33,145,98,64,44,71,132,107,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,44,51,57,45,33,36,37,40,33,35,,
Inventory Days,114,127,181,131,170,175,185,193,175,167,,
Days Payable,36,51,40,24,20,37,33,12,20,21,,
Cash Conversion Cycle,123,127,198,152,183,174,189,221,188,181,,
Working Capital Days,29,59,74,63,78,80,83,111,113,99,,
ROCE %,22,21,21,19,25,31,24,21,20,20,,
