Item,Indicator,Value,Signal
,SMA (10),597.57,Buy
,EMA (10),603.07,Sell
,SMA (20),602.91,Sell
,EMA (20),599.64,Buy
,SMA (50),574.84,Buy
,EMA (50),563.38,Buy
,SMA (100),475.18,Buy
,EMA (100),515.1,Buy
,SMA (200),454.95,Buy
,EMA (200),486.88,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),52.53,Neutral
,"MACD (12,26,9)",8.15,Sell
,"Stochastic (14,3,3)",64.8,Neutral
,ADX (14),17.6,Neutral
,Williams %R (14),-43.8,Neutral
,ATR (14),21.84,High Volatility
,ROC (12),-1.55,Sell
,Stoch RSI (14),32.98,Neutral
,"UO (7,14,28)",48.73,Neutral
