Item,Indicator,Value,Signal
,SMA (10),213.69,Sell
,EMA (10),213.25,Sell
,SMA (20),216.03,Sell
,EMA (20),215.51,Sell
,SMA (50),219.52,Sell
,EMA (50),216.9,Sell
,SMA (100),215.82,Sell
,EMA (100),216.85,Sell
,SMA (200),217.51,Sell
,EMA (200),220.85,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),36.23,Neutral
,"MACD (12,26,9)",-2.43,Sell
,"Stochastic (14,3,3)",8.42,Buy
,ADX (14),13.53,Neutral
,Williams %R (14),-87.21,Buy
,ATR (14),4.51,Neutral
,ROC (12),-4.06,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",34.54,Neutral
