Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,2279,2240,2427,2293,2135,2110,2273,2369,2372,2393,2612,2621
Expenses,1934,1913,2066,1933,1804,1811,1937,2032,2016,2058,2210,2231
Operating Profit,345,327,361,360,331,299,335,337,356,335,402,390
OPM %,15,15,15,16,15,14,15,14,15,14,15,15
Other Income,209,18,52,32,27,40,37,23,20,28,31,31
Interest,31,30,22,21,17,18,13,2,4,9,9,10
Depreciation,78,78,86,84,80,81,86,87,89,96,94,97
Profit before tax,445,237,304,287,260,240,273,271,283,259,329,313
Tax %,16,29,24,24,25,23,25,25,24,21,24,25
Net Profit,375,169,230,217,195,185,206,204,214,204,249,236
EPS in Rs,9.9,4.45,6.08,5.72,5.15,4.88,5.44,5.37,5.64,5.39,6.57,6.21
Item,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,6428,8032,7908,6050,6765,8753,9280,8964,9406,9997,,
Expenses,5622,7031,6940,5548,5823,7581,7856,7613,8044,8516,,
Operating Profit,806,1001,968,502,942,1172,1424,1351,1362,1482,,
OPM %,13,12,12,8,14,13,15,15,14,15,,
Other Income,20,39,28,55,32,-749,409,150,109,110,,
Interest,51,50,52,55,35,23,107,78,27,32,,
Depreciation,268,287,316,306,273,296,322,331,358,376,,
Profit before tax,507,702,628,195,666,104,1403,1092,1087,1184,,
Tax %,29,29,44,45,41,231,20,24,24,—,,
Net Profit,358,498,354,106,393,-136,1125,828,828,903,,
EPS in Rs,9.47,13.15,9.33,2.81,10.37,-3.59,29.66,21.81,21.83,23.81,,
Dividend Payout %,0,0,0,0,24,-70,17,32,32,—,,
Item,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,Jun 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,378,379,379,379,379,379,379,379,379,379,,
Reserves,3337,3910,4255,4529,4818,4719,5609,6197,7080,7364,,
Borrowings,1197,1613,1469,1648,1487,985,855,570,426,513,,
Other Liabilities,2587,2582,2460,2808,3137,3837,2909,2602,2850,3055,,
Total Liabilities,7499,8484,8563,9364,9821,9920,9753,9749,10736,11313,,
Fixed Assets,4750,4905,6044,6741,6587,5547,5810,5857,6200,6257,,
CWIP,60,96,54,12,125,119,54,66,130,167,,
Investments,55,681,96,234,438,576,821,1038,1459,771,,
Other Assets,2634,2802,2370,2376,2671,3678,3068,2787,2947,4118,,
Total Assets,7499,8484,8563,9364,9821,9920,9753,9749,10736,11313,,
Item,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,304,512,708,1027,539,1051,1118,1383,881,1258,,
Cash from Investing Activity,-831,-303,-1017,-589,-422,-762,-637,-905,-237,-802,,
Cash from Financing Activity,575,-236,362,-404,-38,-363,-488,-427,-553,-526,,
Net Cash Flow,48,-26,53,34,80,-74,-6,51,91,-70,,
Free Cash Flow,106,212,304,613,238,573,675,871,500,885,,
CFO/OP,68,77,85,118,118,123,112,122,85,112,,
Item,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,36,34,34,34,43,36,36,25,26,24,,
Inventory Days,142,128,123,103,131,148,93,86,85,86,,
Days Payable,260,204,169,144,190,212,163,144,124,143,,
Cash Conversion Cycle,-82,-42,-12,-7,-16,-28,-35,-32,-13,-33,,
Working Capital Days,-48,-20,-18,-31,-44,-45,-34,-38,-2,-16,,
ROCE %,8,12,14,11,4,11,15,18,17,15,,
