Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,6792,7310,7550,8130,8242,8556,9041,7723,8525,10922,13488,13687
Expenses,3653,3790,3896,4179,4138,4098,4258,3907,4099,4917,5822,5693
Operating Profit,3139,3520,3654,3951,4104,4458,4783,3816,4426,6005,7666,7994
OPM %,46,48,48,49,50,52,53,49,52,55,57,58
Other Income,231,305,280,277,185,221,230,282,237,319,280,315
Interest,232,243,262,256,319,285,251,239,259,195,187,132
Depreciation,825,904,936,843,875,903,1013,911,881,944,1053,918
Profit before tax,2313,2678,2736,3129,3095,3491,3749,2948,3523,5185,6706,7259
Tax %,25,24,25,25,26,24,21,25,25,25,25,25
Net Profit,1737,2038,2042,2358,2298,2647,2976,2204,2632,3879,4997,5425
EPS in Rs,4.11,4.82,4.83,5.58,5.44,6.26,7.04,5.22,6.23,9.18,11.83,12.84
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,22082,21118,18561,22629,29440,34098,28934,33969,40658,46622,,
Expenses,9812,10448,9691,10957,13214,16577,15253,16630,18729,20531,,
Operating Profit,12270,10670,8870,11672,16226,17521,13681,17339,21929,26091,,
OPM %,56,51,48,52,55,51,47,51,54,56,,
Other Income,1956,1782,1911,1819,1082,1373,1083,870,1102,1151,,
Interest,246,113,112,386,290,333,955,1111,880,773,,
Depreciation,1483,1883,2279,2531,2917,3264,3466,3634,3789,3796,,
Profit before tax,12497,10456,8390,10574,14101,15297,10343,13464,18362,22673,,
Tax %,26,24,19,25,32,31,25,24,25,—,,
Net Profit,9276,7956,6805,7980,9630,10520,7787,10279,13712,16933,,
EPS in Rs,21.95,18.83,16.11,18.89,22.79,24.9,18.43,24.33,32.45,40.08,,
Dividend Payout %,36,106,102,113,79,303,71,119,31,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,845,845,845,845,845,845,845,845,845,845,,
Reserves,29960,35087,32760,39465,31468,33437,12097,14388,12445,21630,,
Borrowings,7908,0,2538,611,7201,2844,11881,8722,10964,8726,,
Other Liabilities,13082,7000,6315,6054,6213,7545,10631,9949,10164,10972,,
Total Liabilities,51795,42932,42458,46975,45727,44671,35454,33904,34418,42173,,
Fixed Assets,9993,11302,14778,16469,16808,17396,17620,18055,18488,19802,,
CWIP,3071,3220,2254,2489,1922,2075,2107,1529,2552,3382,,
Investments,23783,20222,19488,20329,12957,15052,10107,10452,9971,14440,,
Other Assets,14948,8188,5938,7688,14040,10148,5620,3868,3407,4549,,
Total Assets,51795,42932,42458,46975,45727,44671,35454,33904,34418,42173,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,7588,9800,8781,6621,10567,12691,15166,13343,14127,16857,,
Cash from Investing Activity,12007,2396,-1092,-2648,-2435,846,6525,-3405,-2658,-8760,,
Cash from Financing Activity,-11266,-18612,-9630,-2098,-9697,-12258,-23224,-9946,-11426,-7899,,
Net Cash Flow,8329,-6416,-1941,1875,-1565,1279,-1533,-8,43,198,,
Free Cash Flow,5601,7077,5440,3003,8140,9723,11696,9855,9814,11584,,
CFO/OP,102,105,106,87,106,93,104,110,101,98,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,3,3,3,7,7,9,4,2,1,4,,
Cash Conversion Cycle,3,3,3,7,7,9,4,2,1,4,,
Working Capital Days,-375,-67,-98,-56,-91,-36,-148,-103,-95,-75,,
ROCE %,26,33,28,22,26,37,50,46,61,69,,
