Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,22220,23505,22433,21282,24896,26716,26440,25952,29076,30922,33213,34922
Expenses,21739,22988,21974,20911,24437,26114,25843,25552,28487,30296,32599,34215
Operating Profit,481,517,459,371,458,602,597,400,589,626,614,708
OPM %,2.2,2.2,2,1.7,1.8,2.3,2.3,1.5,2,2,1.9,2
Other Income,76,45,79,53,57,48,696,50,43,37,-97,43
Interest,106,85,106,81,84,84,82,92,116,79,72,89
Depreciation,44,43,52,51,49,54,63,54,55,47,50,51
Profit before tax,408,434,381,292,381,513,1148,304,460,538,395,611
Tax %,24,20,15,26,26,21,20,23,24,23,27,26
Net Profit,312,348,324,217,283,403,918,233,350,413,288,453
EPS in Rs,3.88,4.36,4.16,3.15,3.75,5.12,8.51,3.52,4.96,5.57,5.01,6.22
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,41603,46536,51465,56946,62644,79377,89346,99334,119162,128133,,
Expenses,40757,45570,50373,55554,60805,77174,87337,97179,116815,125596,,
Operating Profit,846,966,1092,1392,1839,2203,2009,2154,2348,2537,,
OPM %,2,2.1,2.1,2.4,2.9,2.8,2.2,2.2,2,2,,
Other Income,39,-8,44,89,88,142,264,854,33,26,,
Interest,197,271,289,205,163,355,517,456,477,356,,
Depreciation,57,63,155,148,141,155,181,218,206,203,,
Profit before tax,631,623,692,1128,1622,1833,1575,2335,1697,2004,,
Tax %,23,22,23,30,19,21,21,22,24,—,,
Net Profit,484,484,534,788,1315,1439,1239,1821,1284,1505,,
EPS in Rs,6.02,6.53,6.62,9.74,16.38,17.82,15.59,20.53,19.06,21.76,,
Dividend Payout %,20,18,32,60,40,40,40,33,31,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,80,80,78,78,78,156,156,156,156,156,,
Reserves,3068,3451,3828,4231,4861,5629,6771,7392,8565,10004,,
Borrowings,1516,1458,1307,2775,622,831,3321,2958,2809,2842,,
Other Liabilities,5486,5875,7206,7568,8999,11792,13030,13880,16043,20835,,
Total Liabilities,10150,10863,12419,14651,14559,18407,23278,24387,27573,33837,,
Fixed Assets,476,470,454,714,605,700,877,861,858,666,,
CWIP,0,20,38,11,1,85,12,6,15,75,,
Investments,5,4,7,0,0,0,34,0,0,0,,
Other Assets,9669,10369,11920,13925,13953,17622,22354,23520,26699,33095,,
Total Assets,10150,10863,12419,14651,14559,18407,23278,24387,27573,33837,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,1360,186,1068,966,3497,989,-3234,1079,293,231,,
Cash from Investing Activity,-86,-25,-94,54,-610,-167,243,37,547,470,,
Cash from Financing Activity,-1131,-199,-651,443,-2241,-476,1529,-1381,-1171,-999,,
Net Cash Flow,144,-38,324,1463,646,346,-1462,-264,-332,-298,,
Free Cash Flow,1309,152,995,885,3459,870,-3382,1016,138,125,,
CFO/OP,180,40,131,100,270,69,-132,74,38,32,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,45,53,49,50,44,51,55,57,64,66,,
Inventory Days,32,29,32,28,20,27,35,29,24,26,,
Days Payable,42,44,49,47,50,63,54,51,52,58,,
Cash Conversion Cycle,35,38,32,30,14,15,36,34,36,34,,
Working Capital Days,20,24,22,11,8,10,21,22,25,26,,
ROCE %,16,16,18,15,20,28,25,19,19,18,,
