Item,Indicator,Value,Signal
,SMA (10),336.39,Buy
,EMA (10),338.1,Buy
,SMA (20),336.67,Buy
,EMA (20),336.79,Buy
,SMA (50),333.81,Buy
,EMA (50),329.45,Buy
,SMA (100),310.22,Buy
,EMA (100),315.28,Buy
,SMA (200),287.24,Buy
,EMA (200),301.46,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),57.97,Neutral
,"MACD (12,26,9)",1.99,Buy
,"Stochastic (14,3,3)",70.49,Neutral
,ADX (14),12.97,Neutral
,Williams %R (14),-25.26,Neutral
,ATR (14),8.77,Neutral
,ROC (12),-0.52,Sell
,Stoch RSI (14),82.34,Sell
,"UO (7,14,28)",52.09,Neutral
