Item,Indicator,Value,Signal
,SMA (10),557.59,Sell
,EMA (10),557.78,Sell
,SMA (20),577.58,Sell
,EMA (20),570.84,Sell
,SMA (50),591.34,Sell
,EMA (50),575.53,Sell
,SMA (100),552.39,Sell
,EMA (100),567.16,Sell
,SMA (200),557.41,Sell
,EMA (200),582.21,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),32.9,Neutral
,"MACD (12,26,9)",-13.67,Sell
,"Stochastic (14,3,3)",10.76,Buy
,ADX (14),25.28,Buy
,Williams %R (14),-77.33,Neutral
,ATR (14),15.6,Neutral
,ROC (12),-7.18,Sell
,Stoch RSI (14),11.98,Buy
,"UO (7,14,28)",43.57,Neutral
