Item,Date,Document
,2026-08-26,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4b291c7c-7434-4510-96ee-da625dced588.pdf)
,2026-08-24,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff222eb9-ab8a-4198-a5ff-60b696935538.pdf)
,2026-07-23,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ab7a6b2d-28b7-4f14-9b34-b83b1d7c3aae.pdf)
,2026-07-17,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0dae1a00-8434-4894-86f1-d4112607a388.pdf)
,2026-07-17,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7eaf9e30-3fc7-44d0-9d2b-828b3a24fca4.pdf)
,2026-07-16,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8e068fd1-6031-4619-a9dc-54b3aa20e719.pdf)
,2026-07-15,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=27dea898-60bd-4df5-a5f6-27061823dfec.pdf)
,2026-07-14,[Board Meeting Outcome for Quarterly Results June 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff21686f-6207-4329-94ae-6e21c3679a7a.pdf)
,2026-07-14,[Reconstitution Of Committee](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0842b1a7-7543-4583-8378-62186e59ab5a.pdf)
,2026-07-14,[Financial Highlights June 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b1ce7b49-fbcc-4bda-b6d1-c99d56a24893.pdf)
,Date,Document
,---,---
,2026-07-22,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6ff75157-f44d-4e4a-a6e0-8b58644be421.pdf)
,2026-05-05,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1e0d21c7-c4e9-4b13-aba7-28b179c3052c.pdf)
,2026-01-23,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ac07b2e7-414b-41db-a1e7-13ee6035ead5.pdf)
,2025-10-29,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8b80846a-12b4-41e9-883b-056ac273b191.pdf)
,2025-08-11,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0ddd4c45-1d55-42c6-b345-2a3338217810.pdf)
,2025-05-09,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c03a997d-19aa-4699-a86e-5dbe54d0bba3.pdf)
,2025-02-03,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4e127367-04ad-4a4b-bec0-4f214e047cc0.pdf)
,2024-10-23,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3d3aa64b-9dea-488a-8884-a82700f5fd19.pdf)
,2024-08-02,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5ebbb01b-c8a1-47c8-9213-2ac12bf93198.pdf)
,2024-05-10,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7e099197-c8b6-4884-9702-f041e4df5162.pdf)
,Date,Document
,---,---
,2026-07-14,[Quarterly Results June 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5e1af9d0-c9c5-4a29-ade1-ac00afc1ced1.pdf)
,2026-04-27,[Results](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c86d4aac-fa1e-4676-963a-654f32a4e6c4.pdf)
,2026-01-16,[As Attached](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c3bf873f-e519-4d48-90a8-31b62bfc9928.pdf)
,2025-10-17,[Un Audited Financial Results For Quarter/Half Year Ended 30.09.2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=293f154e-fe56-4ee1-bce6-32fc8a02b6c8.pdf)
,2025-08-05,[Unaudited Standalone And Consolidated Financial Results For The Quarter Ended 30.06.2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0d73e628-97e8-426f-aaec-3b519b4282db.pdf)
,2025-05-02,[Information Pursuant To Regulations 30 Read With Regulation 33 & 52 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015 (Listing Regulations](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f58074b1-8534-4cb1-9cc2-c1eb553762cb.pdf)
,2025-01-24,[Results For Quarter Ended December 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3ca20de4-dba9-46d0-baea-3dd376cd574e.pdf)
,2024-10-18,[Financial Results For September 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2bfc9eae-412e-4aff-9a8b-60d2db02ce7b.pdf)
,2024-07-29,[Results For June 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=06476e36-5c80-4ee5-9636-33b4d5b0feaa.pdf)
,2024-07-29,[Board Meeting Outcome for Results June 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=94a71147-96e4-4127-adbd-508c22bb2c2b.pdf)
,Date,Document
,---,---
,Oct 2025,[Concall - Oct 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/8b80846a-12b4-41e9-883b-056ac273b191.pdf)
,Oct 2024,[Concall - Oct 2024](https://www.bseindia.com/xml-data/corpfiling/AttachHis/3d3aa64b-9dea-488a-8884-a82700f5fd19.pdf)
,Oct 2023,[Concall - Oct 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/dcece2a9-b6b5-4542-a58b-e4793b6e1f21.pdf)
,Nov 2022,[Concall - Nov 2022](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e24069fd-167e-48a3-b3c5-740987af3a7e.pdf)
,Nov 2022,[Concall - Nov 2022](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e24069fd-167e-48a3-b3c5-740987af3a7e.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/1e0d21c7-c4e9-4b13-aba7-28b179c3052c.pdf)
,May 2025,[Concall - May 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/c03a997d-19aa-4699-a86e-5dbe54d0bba3.pdf)
,May 2024,[Concall - May 2024](https://www.bseindia.com/xml-data/corpfiling/AttachHis/7e099197-c8b6-4884-9702-f041e4df5162.pdf)
,May 2023,[Concall - May 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/7130d770-018f-4113-8c52-1d5aa19e16d0.pdf)
,Jan 2026,[Concall - Jan 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/ac07b2e7-414b-41db-a1e7-13ee6035ead5.pdf)
,Date,Document
,---,---
,"9h - On 27 Apr 2026, board approved disposing Raleal Holdings Limited, Cyprus, by sale or liquidation.","[Announcement under Regulation 30 (LODR)-Restructuring 9h - On 27 Apr 2026, board approved disposing Raleal Holdings Limited, Cyprus, by sale or liquidation.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/be692d21-ec5e-4f70-8d55-3b749f651a3d.pdf)"
,9h - Jindal Saw to hold 41st AGM on 29 May 2026 at 11:30 a.m. via VC/OAVM.,"[AGM On 29Th May, 2026 9h - Jindal Saw to hold 41st AGM on 29 May 2026 at 11:30 a.m. via VC/OAVM.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/c4741ea8-b578-4242-964e-455d084189ab.pdf)"
,9h - Board approved additional KSA LSAW plant via Jindal Saw & Buhur Altavision JV on 27 Apr 2026.,[Capacity Addition 9h - Board approved additional KSA LSAW plant via Jindal Saw & Buhur Altavision JV on 27 Apr 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/d48c4f4c-a1d4-4c60-9e57-ebe0638923d6.pdf)
,"9h - Audio recording of April 28, 2026 Q4FY26 results conference call hosted by ICICI Securities.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 9h - Audio recording of April 28, 2026 Q4FY26 results conference call hosted by ICICI Securities.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/79bc8afd-a45b-47c7-89bf-a9a3425ea586.pdf)"
,"8h - Jindal Saw approved audited Q4/FY26 results; standalone revenue Rs 38,517 million, PAT Rs 1,140 million.","[Financial Highlights 8h - Jindal Saw approved audited Q4/FY26 results; standalone revenue Rs 38,517 million, PAT Rs 1,140 million.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/aa424aea-c293-4d5b-ba8b-6148efb2e7b5.pdf)"
,"7 May - Jindal Saw schedules three virtual one-on-one investor meetings on May 12-13, 2026.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 7 May - Jindal Saw schedules three virtual one-on-one investor meetings on May 12-13, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/f8fb81bd-b667-4c41-acf4-6b7a41894d0b.pdf)"
,7 May - Jindal Saw schedules three virtual investor meetings on 12-13 May 2026.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 7 May - Jindal Saw schedules three virtual investor meetings on 12-13 May 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/c90600d6-ed0b-470a-8282-b7128cd4268d.pdf)
,7 May - Jindal SAW filed FY2025-26 BRSR with core assurance report and ESG disclosures.,[Business Responsibility and Sustainability Reporting (BRSR) 7 May - Jindal SAW filed FY2025-26 BRSR with core assurance report and ESG disclosures.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/bee1ed13-b71a-4ee8-8ba2-84376f83aaa6.pdf)
,6 Apr - Regulation 74(5) compliance certificate filed for quarter ended 31 March 2026.,"[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 6 Apr - Regulation 74(5) compliance certificate filed for quarter ended 31 March 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/65f40e40-ac80-4ab8-947b-b6cca026eadd.pdf)"
,28 Apr - Corrects 27 April 2026 KSA LSAW plant date from 09.06.2026 to 09.06.2025.,[Clarification Letter 28 Apr - Corrects 27 April 2026 KSA LSAW plant date from 09.06.2026 to 09.06.2025.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/cfcf986c-76d2-436e-b581-a3e972812ce0.pdf)
,Date,Document
,---,---
,from bse,[Annual Report 2026 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/80fd3f69-b3cd-4d33-a44e-89a62bf44fca.pdf)
,from bse,[Annual Report 2025 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/f38b69b8-e8bd-4670-807c-9cb89dbad319.pdf)
,from bse,[Annual Report 2024 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/b2bf34f8-b633-42c2-94cd-0fa4858255e3.pdf)
,from bse,[Annual Report 2023 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/211b70a4-2640-4bb8-aab6-9a0f9bc13bc3.pdf)
,from bse,[Annual Report 2022 from bse](https://www.bseindia.com/bseplus/AnnualReport/500378/75582500378.pdf)
,Date,Document
