Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,38945,35541,35509,35764,37634,17063,16686,15754,18747,21337,24609,24205
Expenses,27466,27010,26741,25819,27806,12050,11440,11478,13832,14816,17050,15704
Operating Profit,11479,8531,8768,9945,9828,5013,5246,4276,4915,6521,7559,8501
OPM %,29,24,25,28,26,29,31,27,26,31,31,35
Other Income,1863,779,385,934,3168,3202,2771,2737,1248,4426,5503,3166
Interest,2523,2417,2415,2222,2667,1073,1071,609,1033,547,694,662
Depreciation,2642,2788,2743,2731,2696,1238,1191,1116,1303,1239,1332,1192
Profit before tax,8177,4105,3995,5926,7633,5904,5755,5288,3827,9161,11036,9813
Tax %,111,30,43,14,27,17,14,16,9,15,15,19
Net Profit,-915,2868,2275,5095,5603,4876,4961,4457,3479,7807,9352,7918
EPS in Rs,-4.8,5.42,3.68,9.7,11.13,9.07,8.91,8.14,4.6,14.6,17.13,14
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,91866,92048,84447,88021,132732,147308,143727,62717,78437,88898,,
Expenses,66989,68877,63704,60703,87908,112877,108415,44139,55254,61402,,
Operating Profit,24877,23171,20743,27318,44824,34431,35312,18578,23183,27496,,
OPM %,27,25,25,31,34,23,25,30,30,31,,
Other Income,6087,4270,-14932,2743,1832,2625,5241,12739,14186,14343,,
Interest,5112,5689,4977,5210,4797,6225,9465,4197,2817,2936,,
Depreciation,6283,8192,9093,7638,8895,10555,10723,4233,4810,5066,,
Profit before tax,19569,13560,-8259,17213,32964,20276,20365,22887,29742,33837,,
Tax %,30,28,-43,13,28,28,63,10,16,—,,
Net Profit,13692,9698,-4744,15032,23710,14503,7539,20535,25096,28556,,
EPS in Rs,27.82,19.01,-17.93,31.21,50.58,28.45,11.4,38.33,44.47,50.33,,
Dividend Payout %,76,99,-22,30,89,357,259,113,76,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,297,372,372,372,372,372,372,372,391,391,,
Reserves,60128,62940,61925,54263,61906,65011,39051,30350,40821,49261,,
Borrowings,71569,58159,66226,59187,57669,53583,80329,87706,91479,32947,,
Other Liabilities,64952,58896,70045,66915,63549,74981,69703,69690,67249,149712,,
Total Liabilities,196946,180367,198568,180737,183496,193947,189455,188118,199940,232311,,
Fixed Assets,76756,80279,96397,88904,90470,93466,95744,98963,99905,30548,,
CWIP,27557,32055,24959,18585,16314,15879,19529,22889,33896,10531,,
Investments,46962,28700,33065,24753,16660,17291,13150,11869,14532,15418,,
Other Assets,45671,39333,44147,48495,60052,67311,61032,54397,51607,175814,,
Total Assets,196946,180367,198568,180737,183496,193947,189455,188118,199940,232311,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,18083,17366,23754,19300,23980,34963,33065,35654,39562,39499,,
Cash from Investing Activity,2681,15480,-10594,-5925,-6678,-2243,-668,-13676,-19158,-24134,,
Cash from Financing Activity,-12425,-39255,-10242,-15547,-17565,-28903,-34142,-26092,-19223,-13549,,
Net Cash Flow,8339,-6409,2918,-2172,-263,3817,-1745,-4114,1181,1816,,
Free Cash Flow,12648,10070,14937,11631,17262,24658,19411,19097,22848,18747,,
CFO/OP,109,83,114,99,96,91,114,109,230,205,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,11,16,16,12,14,14,10,9,21,6,,
Inventory Days,161,135,184,184,153,147,124,107,234,66,,
Days Payable,308,202,242,275,245,221,91,83,165,88,,
Cash Conversion Cycle,-136,-51,-42,-80,-77,-61,43,33,90,-16,,
Working Capital Days,-338,-182,-212,-186,-150,-82,-120,-107,-243,-121,,
ROCE %,11,15,14,10,17,28,20,21,12,16,,
