Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,8905,9017,8893,9143,9433,9661,9772,9841,10394,10781,11292,11608
Expenses,7274,7432,7357,7536,7734,8068,8176,8191,8464,8778,9319,9547
Operating Profit,1631,1585,1536,1606,1699,1593,1596,1649,1930,2003,1973,2061
OPM %,18,18,17,18,18,16,16,17,19,19,17,18
Other Income,143,220,208,227,299,212,251,392,300,-363,237,255
Interest,47,61,68,72,70,69,67,72,69,69,65,76
Depreciation,208,199,227,235,241,264,251,243,282,266,264,261
Profit before tax,1519,1545,1448,1526,1687,1472,1529,1726,1879,1305,1881,1978
Tax %,24,24,24,26,26,26,26,27,26,26,26,26
Net Profit,1162,1169,1101,1135,1252,1087,1129,1255,1381,960,1387,1469
EPS in Rs,39.26,39.49,37.14,38.28,42.24,36.63,38.09,42.32,47.27,32.74,46.96,49.43
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,7306,9446,10879,12370,26109,33183,35517,38008,42308,44075,,
Expenses,6119,7562,8849,9645,20860,27075,29130,31513,34752,36109,,
Operating Profit,1187,1883,2029,2725,5249,6108,6387,6495,7555,7966,,
OPM %,16,20,19,22,20,18,18,17,18,18,,
Other Income,426,302,329,274,766,557,702,990,566,430,,
Interest,16,11,83,79,123,150,222,279,276,280,,
Depreciation,156,147,273,332,597,723,819,992,1054,1072,,
Profit before tax,1442,2028,2003,2588,5294,5792,6049,6214,6791,7043,,
Tax %,23,25,24,25,25,24,24,26,27,—,,
Net Profit,1112,1516,1520,1938,3950,4410,4585,4602,4983,5197,,
EPS in Rs,64.65,87.37,87.3,110.79,225.27,149.02,154.72,155.21,169.25,176.4,,
Dividend Payout %,33,32,32,36,41,40,42,42,44,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,17,17,17,17,18,30,30,30,30,30,,
Reserves,3127,3843,4876,5387,7286,14258,16562,19988,22669,23995,,
Borrowings,0,0,0,912,798,258,354,2071,2187,2310,,
Other Liabilities,1273,1477,1770,2499,2604,6027,6535,5456,5712,10814,,
Total Liabilities,4417,5337,6664,8815,10706,20572,23481,27544,30598,37148,,
Fixed Assets,542,681,930,1920,1906,3473,3679,4981,5285,5626,,
CWIP,1,7,12,59,66,503,902,551,681,922,,
Investments,941,1264,1740,2219,3730,6048,5458,8744,9845,12568,,
Other Assets,2934,3385,3982,4617,5004,10548,13442,13269,14787,18033,,
Total Assets,4417,5337,6664,8815,10706,20572,23481,27544,30598,37148,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,1170,844,1395,1644,2400,3251,3095,5670,4546,4799,,
Cash from Investing Activity,-961,-452,-749,-643,-1657,-1643,-271,-3918,-1729,-1604,,
Cash from Financing Activity,-33,-408,-594,-890,-509,-1680,-1932,-2269,-2574,-2926,,
Net Cash Flow,176,-16,52,110,234,-73,892,-518,242,269,,
Free Cash Flow,1101,746,1242,1401,2133,2198,2160,4836,3612,3890,,
CFO/OP,115,101,99,101,112,88,76,113,95,88,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,66,70,71,78,61,64,62,59,56,64,,
Cash Conversion Cycle,66,70,71,78,61,64,62,59,56,64,,
Working Capital Days,43,60,53,42,33,37,44,36,39,26,,
ROCE %,46,42,47,37,37,48,38,32,28,30,,
