Item,Indicator,Value,Signal
,SMA (10),30.68,Buy
,EMA (10),30.77,Sell
,SMA (20),30.82,Sell
,EMA (20),30.86,Sell
,SMA (50),31.28,Sell
,EMA (50),31.31,Sell
,SMA (100),32.27,Sell
,EMA (100),32.28,Sell
,SMA (200),34.51,Sell
,EMA (200),33.96,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),46.21,Neutral
,"MACD (12,26,9)",-0.15,Buy
,"Stochastic (14,3,3)",49.01,Neutral
,ADX (14),11.25,Neutral
,Williams %R (14),-49.4,Neutral
,ATR (14),0.48,Neutral
,ROC (12),-0.29,Sell
,Stoch RSI (14),69.74,Neutral
,"UO (7,14,28)",46.95,Neutral
