Item,Indicator,Value,Signal
,SMA (10),1827.74,Sell
,EMA (10),1811.77,Sell
,SMA (20),1809.11,Sell
,EMA (20),1792.13,Buy
,SMA (50),1687.06,Buy
,EMA (50),1726.82,Buy
,SMA (100),1670.68,Buy
,EMA (100),1682.74,Buy
,SMA (200),1652.57,Buy
,EMA (200),1667.36,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),53.84,Neutral
,"MACD (12,26,9)",33.81,Sell
,"Stochastic (14,3,3)",38.14,Neutral
,ADX (14),39.32,Buy
,Williams %R (14),-63.33,Neutral
,ATR (14),49.55,Neutral
,ROC (12),-2.32,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",59.94,Neutral
