Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,2769,2757,3080,2831,2912,3365,3010,2940,3311,3423,3184,3559
Expenses,2331,2340,2515,2288,2372,2708,2450,2539,2810,2896,2776,3112
Operating Profit,439,417,565,542,540,657,560,401,500,527,408,447
OPM %,16,15,18,19,19,20,19,14,15,15,13,13
Other Income,78,71,87,88,93,83,110,109,84,89,1541,85
Interest,1,8,4,5,3,5,5,4,6,5,4,2
Depreciation,30,33,31,31,33,34,34,35,37,39,42,39
Profit before tax,485,447,617,595,597,702,631,471,542,571,1904,491
Tax %,25,24,26,25,26,25,25,25,25,24,6,26
Net Profit,363,339,459,443,440,528,475,352,409,433,1784,362
EPS in Rs,17.12,15.98,21.67,20.93,20.79,24.94,22.4,16.6,19.3,20.43,84.17,17.1
Item,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,6094,6690,7315,5821,6934,8568,10447,12188,13203,13477,,
Expenses,5669,6224,6777,5553,6368,7600,8950,9877,11158,11594,,
Operating Profit,425,466,538,268,566,968,1497,2311,2045,1883,,
OPM %,7,7,7,4.6,8,11,14,19,15,14,,
Other Income,267,339,26,170,266,506,289,344,349,1799,,
Interest,62,60,28,25,19,15,13,16,20,16,,
Depreciation,101,93,90,120,103,105,120,129,146,158,,
Profit before tax,528,652,445,293,711,1353,1653,2510,2229,3508,,
Tax %,21,22,32,25,27,25,25,25,25,—,,
Net Profit,420,511,303,219,520,1016,1242,1872,1668,2988,,
EPS in Rs,19.82,24.11,14.32,10.35,24.53,47.96,58.61,88.33,78.73,141,,
Dividend Payout %,22,20,34,48,21,11,50,50,50,—,,
Item,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,Jun 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,42,42,42,42,42,42,42,42,42,42,,
Reserves,3565,3965,3478,3564,4003,4897,5902,7033,7794,9297,,
Borrowings,608,7,14,58,37,33,49,52,85,145,,
Other Liabilities,4673,5063,4167,3926,3991,4346,5008,5264,5718,6252,,
Total Liabilities,8888,9077,7701,7590,8073,9318,11001,12391,13638,15736,,
Fixed Assets,1219,893,742,783,817,899,994,1062,1195,1249,,
CWIP,116,83,59,75,77,69,60,95,116,180,,
Investments,271,0,0,0,0,493,2,2,2,2,,
Other Assets,7282,8101,6900,6733,7179,7857,9946,11233,12326,14306,,
Total Assets,8888,9077,7701,7590,8073,9318,11001,12391,13638,15736,,
Item,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,863,792,625,667,318,650,742,1351,1332,1220,,
Cash from Investing Activity,-68,-318,151,-398,443,-2008,1826,-3352,-503,364,,
Cash from Financing Activity,-179,-171,-794,-147,-152,-127,-140,-269,-770,-966,,
Net Cash Flow,615,302,-17,123,609,-1485,2428,-2270,59,617,,
Free Cash Flow,759,607,389,545,205,514,594,1168,1118,980,,
CFO/OP,152,252,182,156,157,135,102,115,86,87,,
Item,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,125,166,92,97,106,99,89,89,89,88,,
Inventory Days,67,111,79,68,83,83,98,90,96,98,,
Days Payable,154,261,160,150,169,185,182,179,173,165,,
Cash Conversion Cycle,38,15,11,15,20,-2,5,0,13,21,,
Working Capital Days,37,-4,-97,13,-4,-5,-4,-10,-1,5,,
ROCE %,17,15,17,14,7,16,23,31,39,30,,
