Item,Indicator,Value,Signal
,SMA (10),1259.33,Sell
,EMA (10),1252.19,Sell
,SMA (20),1252.12,Sell
,EMA (20),1252.95,Sell
,SMA (50),1260.3,Sell
,EMA (50),1262.66,Sell
,SMA (100),1283.7,Sell
,EMA (100),1272.76,Sell
,SMA (200),1287.83,Sell
,EMA (200),1262.1,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),47.14,Neutral
,"MACD (12,26,9)",-1.64,Sell
,"Stochastic (14,3,3)",19.52,Buy
,ADX (14),19.47,Neutral
,Williams %R (14),-76.92,Neutral
,ATR (14),22.2,Neutral
,ROC (12),-0.72,Sell
,Stoch RSI (14),13.93,Buy
,"UO (7,14,28)",46.19,Neutral
