Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,626,627,657,677,701,722,750,791,805,819,869,881
Expenses,496,444,453,467,547,457,517,531,526,525,536,540
Operating Profit,130,183,204,210,154,266,232,260,280,294,334,341
OPM %,21,29,31,31,22,37,31,33,35,36,38,39
Other Income,212,38,-11,154,379,141,546,209,187,136,572,331
Interest,8,5,6,6,6,6,6,7,7,7,7,6
Depreciation,26,26,26,26,27,30,31,31,31,30,30,34
Profit before tax,308,190,162,332,500,371,742,431,429,393,869,632
Tax %,22,37,46,22,83,22,9,20,19,19,13,22
Net Profit,240,119,88,259,85,288,678,343,348,317,756,490
EPS in Rs,3.18,2.34,0.93,3.6,0.36,3.74,7.15,4.57,4.88,4.19,8.73,6.87
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,988,1151,1312,1128,1589,2346,2536,2850,3285,3375,,
Expenses,769,1142,1662,1054,1143,1997,1825,1976,2098,2126,,
Operating Profit,219,9,-350,74,446,348,711,874,1186,1249,,
OPM %,22,0.8,-27,7,28,15,28,31,36,37,,
Other Income,401,737,286,1584,13810,-116,303,1220,1099,1227,,
Interest,5,7,14,11,11,18,35,36,42,27,,
Depreciation,30,22,48,45,45,73,101,113,123,126,,
Profit before tax,585,716,-126,1602,14200,141,878,1945,2121,2322,,
Tax %,14,17,95,12,9,150,32,33,17,—,,
Net Profit,501,592,-246,1418,12882,-70,595,1310,1763,1910,,
EPS in Rs,8.41,9.89,-3.88,22,198.16,-1.66,8.89,14.85,22.36,24.67,,
Dividend Payout %,13,12,-31,7,1,-228,49,40,38,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,121,122,122,122,129,129,129,129,129,130,,
Reserves,1471,1923,2421,2073,5267,17113,13269,30133,34774,37784,,
Borrowings,1,1,1,77,65,64,108,246,267,259,,
Other Liabilities,459,550,646,621,831,3177,3153,5581,7600,9387,,
Total Liabilities,2053,2596,3189,2893,6292,20483,16658,36089,42771,47559,,
Fixed Assets,157,88,88,242,134,1033,801,810,785,750,,
CWIP,1,0,2,0,0,0,4,0,3,18,,
Investments,551,1565,1204,1133,2324,15614,12403,31203,37661,42299,,
Other Assets,1343,943,1895,1518,3834,3836,3450,4077,4322,4492,,
Total Assets,2053,2596,3189,2893,6292,20483,16658,36089,42771,47559,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,213,253,276,350,276,707,512,702,876,1076,,
Cash from Investing Activity,-165,-149,-59,97,-2043,-1177,-358,-852,-818,-611,,
Cash from Financing Activity,-42,-75,-78,-143,1880,35,2,120,-127,-363,,
Net Cash Flow,7,29,138,304,113,-435,156,-29,-69,102,,
Free Cash Flow,198,240,76,244,268,515,385,673,793,1003,,
CFO/OP,-3492,173,4866,-135,499,201,225,142,140,118,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,4,2,2,3,2,7,2,2,2,1,,
Cash Conversion Cycle,4,2,2,3,2,7,2,2,2,1,,
Working Capital Days,185,-27,218,27,582,350,158,133,167,142,,
ROCE %,3,15,4,-13,4,23,3,4,3,3,,
