Item,Indicator,Value,Signal
,SMA (10),1550.09,Buy
,EMA (10),1553.05,Buy
,SMA (20),1538.63,Buy
,EMA (20),1553.3,Buy
,SMA (50),1592.3,Sell
,EMA (50),1581.89,Buy
,SMA (100),1665.26,Sell
,EMA (100),1601.28,Sell
,SMA (200),1580.03,Buy
,EMA (200),1616.29,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),55.05,Neutral
,"MACD (12,26,9)",-6.86,Buy
,"Stochastic (14,3,3)",45.76,Neutral
,ADX (14),14.69,Neutral
,Williams %R (14),-31.9,Neutral
,ATR (14),58.5,High Volatility
,ROC (12),7.32,Buy
,Stoch RSI (14),100,Sell
,"UO (7,14,28)",39.35,Neutral
