Item,Indicator,Value,Signal
,SMA (10),11198.9,Sell
,EMA (10),11173.63,Sell
,SMA (20),11391.55,Sell
,EMA (20),11347.65,Sell
,SMA (50),11656.86,Sell
,EMA (50),11521.36,Sell
,SMA (100),11582.77,Sell
,EMA (100),11599.26,Sell
,SMA (200),11750.07,Sell
,EMA (200),11678.92,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),34.04,Neutral
,"MACD (12,26,9)",-194.45,Sell
,"Stochastic (14,3,3)",12.38,Buy
,ADX (14),23.41,Neutral
,Williams %R (14),-79.61,Neutral
,ATR (14),191.32,Neutral
,ROC (12),-6.12,Sell
,Stoch RSI (14),22.61,Neutral
,"UO (7,14,28)",41.71,Neutral
