Item,Indicator,Value,Signal
,SMA (10),1009.8,Sell
,EMA (10),1011.43,Sell
,SMA (20),1025.81,Sell
,EMA (20),1016.85,Sell
,SMA (50),1002.09,Sell
,EMA (50),1013.68,Sell
,SMA (100),1024.88,Sell
,EMA (100),1001.71,Sell
,SMA (200),967.83,Buy
,EMA (200),952.45,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),39.08,Neutral
,"MACD (12,26,9)",-3.41,Sell
,"Stochastic (14,3,3)",26.48,Neutral
,ADX (14),15.25,Neutral
,Williams %R (14),-90.53,Buy
,ATR (14),23.64,Neutral
,ROC (12),-6.79,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",38.45,Neutral
