Item,Indicator,Value,Signal
,SMA (10),256.87,Sell
,EMA (10),256.38,Sell
,SMA (20),257.47,Sell
,EMA (20),258.69,Sell
,SMA (50),269.59,Sell
,EMA (50),269.45,Sell
,SMA (100),289.36,Sell
,EMA (100),284.77,Sell
,SMA (200),311.39,Sell
,EMA (200),300.97,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),44.76,Neutral
,"MACD (12,26,9)",-3.79,Buy
,"Stochastic (14,3,3)",20.36,Neutral
,ADX (14),11.41,Neutral
,Williams %R (14),-52.05,Neutral
,ATR (14),7.3,Neutral
,ROC (12),-1.12,Sell
,Stoch RSI (14),79.23,Neutral
,"UO (7,14,28)",47.53,Neutral
