Item,Indicator,Value,Signal
,SMA (10),420.45,Sell
,EMA (10),417.75,Buy
,SMA (20),412.14,Buy
,EMA (20),413,Buy
,SMA (50),396.75,Buy
,EMA (50),403.03,Buy
,SMA (100),392,Buy
,EMA (100),398.18,Buy
,SMA (200),400.83,Buy
,EMA (200),399.55,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),59.84,Neutral
,"MACD (12,26,9)",6.68,Sell
,"Stochastic (14,3,3)",59.34,Neutral
,ADX (14),43.43,Buy
,Williams %R (14),-32.63,Neutral
,ATR (14),6.98,Neutral
,ROC (12),0.55,Buy
,Stoch RSI (14),22.25,Neutral
,"UO (7,14,28)",50.22,Neutral
