Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,6903,7237,7114,7696,8038,8381,8528,8572,8828,8753,7546,8100
Expenses,4894,5214,5283,5566,5962,6108,6530,6398,6818,6866,7164,7240
Operating Profit,2008,2023,1831,2130,2076,2273,1998,2174,2010,1888,382,860
OPM %,29,28,26,28,26,27,23,25,23,22,5,11
Other Income,319,219,201,193,314,154,528,290,330,271,480,356
Interest,35,39,59,60,76,82,66,83,91,94,106,126
Depreciation,376,374,368,381,397,471,455,476,505,521,557,537
Profit before tax,1917,1829,1605,1883,1917,1874,2005,1905,1745,1543,200,553
Tax %,23,24,18,26,30,25,21,26,23,23,-11,21
Net Profit,1482,1381,1310,1392,1342,1404,1587,1410,1337,1190,221,436
EPS in Rs,17.77,16.56,15.7,16.69,15.05,16.94,19.09,16.99,16.14,14.5,2.65,5.32
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,14281,15448,17517,19048,21545,24670,28011,32644,33700,33228,,
Expenses,11930,12270,15040,15173,17778,18200,20078,24097,27247,28088,,
Operating Profit,2351,3178,2477,3874,3768,6470,7933,8547,6454,5140,,
OPM %,16,21,14,20,17,26,28,26,19,15,,
Other Income,155,381,670,335,555,971,909,1119,1372,1437,,
Interest,79,89,98,97,96,143,171,283,374,416,,
Depreciation,1077,1135,1163,1229,1165,1250,1470,1704,2059,2119,,
Profit before tax,1350,2336,1886,2884,3061,6048,7201,7680,5393,4041,,
Tax %,32,17,-7,32,29,25,23,25,23,—,,
Net Profit,947,1950,2026,1952,2182,4507,5578,5725,4158,3183,,
EPS in Rs,11.41,23.49,24.38,23.47,26.23,54.14,66.87,67.77,50.27,38.61,,
Dividend Payout %,35,17,21,21,23,15,12,12,16,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,83,83,83,83,83,83,83,83,83,84,,
Reserves,12179,12489,13941,15516,17558,19129,23203,28171,33466,37808,,
Borrowings,4918,5071,3838,2210,3031,3384,1347,2002,4677,7734,,
Other Liabilities,4474,4706,4557,5414,5915,7149,7576,8523,9797,10951,,
Total Liabilities,21654,22349,22418,23223,26588,29746,32209,38780,48023,56577,,
Fixed Assets,6931,6968,7191,6850,8206,8122,9219,10426,18226,22063,,
CWIP,3324,3470,2934,1535,1565,1293,1030,1419,2466,1460,,
Investments,2110,2298,2587,2678,2212,2616,4986,4930,4051,5285,,
Other Assets,9290,9612,9707,12160,14605,17715,16974,22004,23280,27768,,
Total Assets,21654,22349,22418,23223,26588,29746,32209,38780,48023,56577,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,2144,1803,2870,2984,3570,2811,5888,4543,4643,5674,,
Cash from Investing Activity,-1890,-1483,-769,-495,-2255,-2565,-4109,-4034,-5785,-6425,,
Cash from Financing Activity,-369,-444,-2133,-2516,-30,-242,-2686,-376,1891,829,,
Net Cash Flow,-114,-124,-31,-27,1286,3,-907,133,749,78,,
Free Cash Flow,926,713,2248,2412,2323,1238,4009,1908,1327,2004,,
CFO/OP,110,88,106,149,107,94,108,83,78,109,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,98,104,94,105,95,113,107,105,101,110,,
Inventory Days,282,263,273,230,273,250,232,283,260,228,,
Days Payable,104,121,111,100,109,111,108,116,97,91,,
Cash Conversion Cycle,275,246,256,235,259,252,231,271,264,247,,
Working Capital Days,-14,39,65,59,57,61,84,118,69,68,,
ROCE %,9,8,13,11,16,14,27,27,23,13,,
