Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,51.41%,51.41%,51.41%,51.41%,51.41%,51.41%,51.41%,51.41%,51.41%,53.38%,53.38%,53.38%
FIIs,7.07%,7.12%,6.68%,5.29%,5%,5.23%,5.59%,5.52%,6.07%,5.68%,5.56%,5.79%
DIIs,7.77%,6.24%,5.61%,6.4%,6.79%,6.69%,8.93%,9.88%,10.77%,10.19%,10.98%,11.27%
Government,1.24%,1.24%,1.24%,1.24%,1.24%,1.24%,1.24%,1.24%,1.24%,1.19%,1.19%,1.19%
Public,26.71%,27.02%,27.45%,27.94%,26.63%,26.55%,24.99%,24.41%,23.82%,23.04%,22.67%,22.12%
Others,5.81%,6.97%,7.62%,7.72%,8.94%,8.88%,7.85%,7.54%,6.69%,6.52%,6.22%,6.24%
No. of Shareholders,188648,218524,241489,240162,277335,303531,292570,287329,285546,281584,284488,275244
