Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,388,432,458,463,501,503,538,371,506,624,680,443
Expenses,314,348,368,368,390,394,418,298,392,491,552,391
Operating Profit,74,84,90,96,111,109,120,74,115,133,128,51
OPM %,19,19,20,21,22,22,22,20,23,21,19,12
Other Income,14,17,18,19,20,22,20,22,18,4,16,28
Interest,1,1,1,1,1,0,1,1,0,1,1,1
Depreciation,5,6,5,6,6,6,8,8,8,9,9,9
Profit before tax,83,95,102,108,124,125,132,87,125,127,134,70
Tax %,23,28,25,25,27,26,28,26,27,28,24,27
Net Profit,64,68,76,80,91,93,95,64,91,92,102,51
EPS in Rs,2.02,2.15,2.39,2.52,2.86,2.91,2.95,2.03,2.87,2.9,3.21,1.61
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,751,840,818,703,852,1248,1654,2006,2181,2252,,
Expenses,594,687,660,553,692,1012,1333,1566,1729,1826,,
Operating Profit,157,153,158,149,161,235,321,439,452,427,,
OPM %,21,18,19,21,19,19,19,22,21,19,,
Other Income,8,19,24,6,227,43,62,81,61,67,,
Interest,2,3,5,3,3,3,5,6,5,2,,
Depreciation,19,20,20,20,20,20,21,26,34,36,,
Profit before tax,144,149,156,132,365,256,358,489,473,456,,
Tax %,33,33,22,22,26,25,25,27,26,—,,
Net Profit,96,100,122,102,270,193,269,359,349,336,,
EPS in Rs,2.91,3.1,3.77,3.17,8.36,6.06,8.47,11.24,11,10.59,,
Dividend Payout %,34,0,13,38,23,0,43,36,39,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,33,33,32,32,32,32,32,32,32,32,,
Reserves,370,419,401,498,605,824,729,928,1185,1414,,
Borrowings,0,0,0,1,4,2,4,3,39,36,,
Other Liabilities,242,303,311,295,307,493,593,707,783,1037,,
Total Liabilities,646,755,744,826,948,1352,1357,1670,2039,2518,,
Fixed Assets,232,226,254,246,248,247,269,283,323,363,,
CWIP,10,39,5,7,1,3,5,1,19,17,,
Investments,17,20,19,152,296,478,379,458,348,304,,
Other Assets,386,472,466,420,403,624,703,928,1348,1834,,
Total Assets,646,755,744,826,948,1352,1357,1670,2039,2518,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,82,91,148,188,187,433,196,271,187,111,,
Cash from Investing Activity,-75,-49,-8,-128,-214,-363,89,-195,-7,33,,
Cash from Financing Activity,-19,-48,-124,-21,-2,-75,-288,-76,-111,-141,,
Net Cash Flow,-11,-6,15,39,-29,-5,-3,-1,69,2,,
Free Cash Flow,-1,44,133,176,174,419,157,240,144,39,,
CFO/OP,83,90,128,145,147,326,110,107,71,53,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,74,101,76,56,40,43,38,39,66,107,,
Inventory Days,138,174,171,146,170,138,122,108,78,84,,
Days Payable,88,139,91,51,76,85,64,78,125,176,,
Cash Conversion Cycle,124,136,157,151,134,97,96,70,20,15,,
Working Capital Days,60,81,64,31,-6,-57,-48,-39,47,71,,
ROCE %,52,34,34,32,25,21,29,38,41,34,,
