Item,Indicator,Value,Signal
,SMA (10),1741.24,Sell
,EMA (10),1736.67,Buy
,SMA (20),1740.79,Sell
,EMA (20),1737.63,Buy
,SMA (50),1719.34,Buy
,EMA (50),1705.59,Buy
,SMA (100),1624.44,Buy
,EMA (100),1655.86,Buy
,SMA (200),1587.64,Buy
,EMA (200),1682.2,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),50.82,Neutral
,"MACD (12,26,9)",3.08,Sell
,"Stochastic (14,3,3)",31.22,Neutral
,ADX (14),15.86,Neutral
,Williams %R (14),-67.78,Neutral
,ATR (14),60.42,High Volatility
,ROC (12),1.6,Buy
,Stoch RSI (14),45.95,Neutral
,"UO (7,14,28)",40.93,Neutral
