Item,Indicator,Value,Signal
,SMA (10),1191.51,Sell
,EMA (10),1186.93,Sell
,SMA (20),1219.85,Sell
,EMA (20),1203.49,Sell
,SMA (50),1208.95,Sell
,EMA (50),1172.83,Sell
,SMA (100),1059.22,Buy
,EMA (100),1109.42,Buy
,SMA (200),1021.95,Buy
,EMA (200),1086.38,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),35.48,Neutral
,"MACD (12,26,9)",-10.82,Sell
,"Stochastic (14,3,3)",11.78,Buy
,ADX (14),20.99,Neutral
,Williams %R (14),-82.11,Buy
,ATR (14),43.85,High Volatility
,ROC (12),-11.71,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",44.59,Neutral
