Item,Indicator,Value,Signal
,SMA (10),352.04,Sell
,EMA (10),350.74,Sell
,SMA (20),353.71,Sell
,EMA (20),352.75,Sell
,SMA (50),357.05,Sell
,EMA (50),357.77,Sell
,SMA (100),369.79,Sell
,EMA (100),364.39,Sell
,SMA (200),373.55,Sell
,EMA (200),371.89,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),44.03,Neutral
,"MACD (12,26,9)",-2.5,Sell
,"Stochastic (14,3,3)",29.96,Neutral
,ADX (14),20.19,Neutral
,Williams %R (14),-60,Neutral
,ATR (14),7.77,Neutral
,ROC (12),-0.1,Sell
,Stoch RSI (14),48.64,Neutral
,"UO (7,14,28)",48.43,Neutral
