Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,12991,12991,13364,14956,13339,13671,14237,14109,13457,12451,14223,18902
Expenses,7819,8346,8514,8761,8063,8648,9425,8424,8307,8213,9491,10953
Operating Profit,5171,4645,4850,6194,5276,5023,4813,5685,5150,4238,4732,7949
OPM %,40,36,36,41,40,37,34,40,38,34,33,42
Other Income,1945,364,518,518,724,1162,298,465,851,543,1766,538
Interest,888,797,820,811,807,957,765,857,842,701,967,901
Depreciation,1004,1002,990,996,1059,1170,1085,1089,1193,1135,1147,1167
Profit before tax,5224,3210,3558,4906,4134,4059,3261,4204,3966,2945,4384,6418
Tax %,-26,15,23,20,20,28,20,21,27,16,3,24
Net Profit,6594,2738,2737,3913,3298,2940,2599,3305,2906,2488,4271,4867
EPS in Rs,3.42,1.42,1.42,2.03,1.73,1.59,1.37,1.76,1.53,1.29,2.08,2.49
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,20304,23884,26468,26221,27711,38773,50351,56203,54241,59033,,
Expenses,14868,18901,20734,17533,17830,28677,32124,34785,34434,36964,,
Operating Profit,5436,4983,5734,8688,9881,10096,18228,21418,19806,22070,,
OPM %,27,21,22,33,36,26,36,38,37,37,,
Other Income,754,2448,323,1909,3908,4216,9883,2590,3625,3698,,
Interest,5570,5657,5315,5106,4095,3334,3388,3340,3367,3411,,
Depreciation,2699,2751,3006,3202,3118,3304,3931,4309,4565,4643,,
Profit before tax,-2079,-976,-2265,2289,6577,7675,20792,16360,15500,17713,,
Tax %,0,1,0,45,25,-40,0,22,16,—,,
Net Profit,-2103,-984,-2275,1270,4912,10727,20829,12750,12971,14533,,
EPS in Rs,-1.09,-0.51,-1.18,0.66,2.55,5.56,10.8,6.71,6.66,7.39,,
Dividend Payout %,0,0,0,0,0,0,0,0,0,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,,
Reserves,-857,-2968,3855,2624,9256,14600,25772,39042,52490,61080,,
Borrowings,52484,52835,46980,55199,52411,49145,42596,34862,39495,54670,,
Other Liabilities,16027,15804,13293,13346,13012,14379,13596,14248,17076,21861,,
Total Liabilities,71511,69528,67985,75025,78535,81981,85821,92009,112918,141469,,
Fixed Assets,54391,52137,50419,55846,52851,53274,51451,63016,69297,69401,,
CWIP,125,120,350,2347,6439,10270,12880,925,12104,35053,,
Investments,164,0,3,3,20,183,654,374,1097,1516,,
Other Assets,16831,17271,17213,16830,19225,18254,20836,27694,30418,35498,,
Total Assets,71511,69528,67985,75025,78535,81981,85821,92009,112918,141469,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,4725,5101,5610,5598,7014,10233,8431,14170,21501,20514,,
Cash from Investing Activity,-1212,-520,-984,-2304,-2188,774,1545,3481,-17142,-26461,,
Cash from Financing Activity,-3539,-4600,-4663,-2377,-5655,-10338,-10408,-16864,-5175,6555,,
Net Cash Flow,-26,-19,-37,917,-828,669,-433,787,-816,608,,
Free Cash Flow,3881,4174,4651,3378,3407,6799,5188,11568,9957,-2817,,
CFO/OP,79,94,113,99,81,106,84,78,100,103,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,124,109,131,115,159,126,109,85,85,79,,
Cash Conversion Cycle,124,109,131,115,159,126,109,85,85,79,,
Working Capital Days,-208,-269,-90,-77,-38,-46,-6,16,18,0,,
ROCE %,6,6,9,7,12,16,16,32,23,17,,
