Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,74.5%,74.5%,74.5%,74.5%,74.5%,74.5%,74.5%,74.5%,74.5%,74.5%,74.5%,74.5%
FIIs,3.34%,2.86%,3.26%,3.91%,3.65%,3.7%,3.84%,5.33%,3.26%,2.96%,3.51%,3.22%
DIIs,5.96%,5.27%,6.14%,3.2%,1.87%,1.87%,1.9%,1.82%,1.99%,1.64%,1.69%,1.94%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,12.5%,12.84%,12.63%,15.35%,17.82%,18.04%,17.96%,16.22%,17.9%,18.36%,17.85%,17.78%
Others,3.7%,4.53%,3.47%,3.04%,2.17%,1.89%,1.8%,2.13%,2.35%,2.54%,2.45%,2.56%
No. of Shareholders,108922,117621,125631,259827,404157,421148,413986,407707,425900,419648,407526,399380
