Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,39.37%,37.45%,37.43%,37.37%,35.37%,0%,0%,0%,0%,0%,0%,0%
FIIs,2.87%,2.25%,23.65%,21.02%,19.57%,27.12%,25.68%,23.8%,24.63%,36.75%,36.52%,36.1%
DIIs,5.59%,6%,6.81%,7.93%,11.74%,16.14%,19.3%,23.4%,24.32%,22.39%,22.74%,24.37%
Government,3.91%,3.72%,3.72%,3.72%,3.52%,9.17%,9.16%,9.15%,9.14%,7.81%,7.8%,7.79%
Public,22.17%,23.55%,24.36%,25.74%,25.6%,40.41%,39.04%,37.15%,35.61%,27.9%,27.84%,26.68%
Others,26.09%,27.03%,4.02%,4.22%,4.2%,7.17%,6.82%,6.5%,6.29%,5.15%,5.09%,5.06%
No. of Shareholders,2038990,2382670,2611510,2763050,2856380,3294940,3278260,3154470,3040720,2865890,2890400,2789800
