Item,Date,Document
,"4 May - Post announcement of Audited Standalone & Consolidated Financial Results for the Fourth Quarter and Financial Year ended 31st March, 2026 , our Company''s officials will …","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 4 May - Post announcement of Audited Standalone & Consolidated Financial Results for the Fourth Quarter and Financial Year ended 31st March, 2026 , our Company''s officials will …](https://www.bseindia.com/xml-data/corpfiling/AttachHis/56537b20-9f0f-46ea-999a-83d187be0154.pdf)"
,"4 May - Post announcement of Audited Standalone & Consolidated Financial Results for the Fourth Quarter and Financial Year ended 31st March, 2026 , our Company''s officials will …","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 4 May - Post announcement of Audited Standalone & Consolidated Financial Results for the Fourth Quarter and Financial Year ended 31st March, 2026 , our Company''s officials will …](https://www.bseindia.com/xml-data/corpfiling/AttachLive/56537b20-9f0f-46ea-999a-83d187be0154.pdf)"
,"4 May - Board to meet on May 11, 2026 to approve Q4 and FY2026 audited standalone and consolidated results.","[Board Meeting Intimation for Board Meeting Intimation Pursuant To Regulations 29 And 33 Of SEBI (LODR) Regulations, 2015. 4 May - Board to meet on May 11, 2026 to approve Q4 and FY2026 audited standalone and consolidated results.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/982a5ed3-ce2f-45c7-89c8-6fa7006b33e6.pdf)"
,"27 Mar - PVR INOX Limited has informed the Stock Exchange about publication of newspaper advertisement regarding the completion of dispatch of Postal Ballot Notice dated 17th March, …","[Announcement under Regulation 30 (LODR)-Newspaper Publication 27 Mar - PVR INOX Limited has informed the Stock Exchange about publication of newspaper advertisement regarding the completion of dispatch of Postal Ballot Notice dated 17th March, …](https://www.bseindia.com/xml-data/corpfiling/AttachHis/2184f230-356d-4e3a-a006-1645946fef27.pdf)"
,"27 Apr - PVR INOX postal ballot passed on April 25, 2026, approving Mr. Pavan Kumar Jain’s continuation as Non-Executive Director.","[Shareholder Meeting / Postal Ballot-Scrutinizer""s Report 27 Apr - PVR INOX postal ballot passed on April 25, 2026, approving Mr. Pavan Kumar Jain’s continuation as Non-Executive Director.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/54366312-2657-46c1-9170-bffe5974cfa7.pdf)"
,"23 Mar - Opened 3-screen multiplex at DLF Midtown Plaza, Moti Nagar, New Delhi on March 23, 2026; total 1,802 screens.","[Opening Of 3-Screen Multiplex At DLF Midtown Plaza, Moti Nagar, New Delhi 23 Mar - Opened 3-screen multiplex at DLF Midtown Plaza, Moti Nagar, New Delhi on March 23, 2026; total 1,802 screens.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/51f7a2ef-a322-417e-871b-dd9ef0792234.pdf)"
,"23 Feb - PVR INOX participated in Kotak Chasing Growth 2026 investor conference on Feb 23, 2026; no UPSI shared.","[Compliance Under Regulation 30 Of SEBI (LODR) Regulations, 2015 23 Feb - PVR INOX participated in Kotak Chasing Growth 2026 investor conference on Feb 23, 2026; no UPSI shared.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/001d5db3-a818-4606-a4c1-fb9eed82efb4.pdf)"
,"20 Mar - Opened 4-screen, 503-seat PVR INOX multiplex at Anjana Central, Agra on March 20, 2026 (FOCO model).","[Opening Of 4-Screen Multiplex At Anjana Central, Agra, Uttar Pradesh 20 Mar - Opened 4-screen, 503-seat PVR INOX multiplex at Anjana Central, Agra on March 20, 2026 (FOCO model).](https://www.bseindia.com/xml-data/corpfiling/AttachHis/2b3c43cb-fb7f-4b22-bb03-616081a797d1.pdf)"
,"20 Feb - Opened 7-screen, 1,386-capacity PXL multiplex at Inorbit Mall, Hubballi; PVR INOX now 1,798 screens.","[Opening Of 7-Screen Multiplex At Inorbit Mall, Hubballi, Karnataka. 20 Feb - Opened 7-screen, 1,386-capacity PXL multiplex at Inorbit Mall, Hubballi; PVR INOX now 1,798 screens.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/8eec12f5-ddc0-489f-9fb2-cd59489ad502.pdf)"
