Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,11267,11550,11978,11006,11278,11233,12275,11196,11476,12395,11666,11497
Expenses,1557,1375,2055,1466,1681,1700,2081,2094,2421,1788,6363,2066
Operating Profit,9710,10175,9923,9540,9597,9533,10194,9102,9055,10607,5303,9430
OPM %,86,88,83,87,85,85,83,81,79,86,45,82
Other Income,263,380,389,302,814,552,366,461,712,463,322,202
Interest,2341,2446,1928,2039,2441,1917,2303,1934,2148,2190,2175,2023
Depreciation,3277,3293,3259,3200,3292,3216,3196,3130,3223,3381,3295,3128
Profit before tax,4355,4816,5125,4603,4678,4952,5062,4499,4395,5497,155,4481
Tax %,13,16,19,19,19,22,18,19,19,24,-2829,20
Net Profit,3781,4028,4166,3724,3793,3862,4143,3631,3566,4185,4546,3598
EPS in Rs,4.07,4.33,4.48,4,4.08,4.15,4.45,3.9,3.83,4.5,4.89,3.87
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,29954,35059,37744,39640,41622,45581,45843,45792,46733,47033,,
Expenses,3993,8140,4858,4734,5796,7001,6599,7013,13901,12639,,
Operating Profit,25961,26920,32886,34906,35826,38580,39244,38779,32831,34395,,
OPM %,87,77,87,88,86,85,86,85,70,73,,
Other Income,4065,1505,2820,769,4692,2089,1138,2120,3193,1698,,
Interest,7324,8737,9509,8135,8036,9634,8773,8700,8448,8536,,
Depreciation,9231,10541,11607,12039,12872,13333,13095,12904,13030,13028,,
Profit before tax,13471,9147,14590,15501,19610,17702,18514,19294,14547,14529,,
Tax %,39,-10,24,22,14,13,16,20,-10,—,,
Net Profit,8204,10034,11059,12036,16824,15417,15573,15521,15928,15896,,
EPS in Rs,8.82,10.79,11.89,12.94,18.09,16.58,16.74,16.69,17.13,17.09,,
Dividend Payout %,33,43,47,52,61,67,67,54,53,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,5232,5232,5232,5232,5232,6975,6975,9301,9301,9301,,
Reserves,44634,49194,53857,59464,64704,69272,76039,77845,83362,91193,,
Borrowings,118988,131503,146376,148270,143232,134696,126661,123516,131030,148071,,
Other Liabilities,26809,39425,41916,43706,42539,40008,40627,40168,42326,46109,,
Total Liabilities,195662,225354,247380,256671,255708,250950,250303,250829,266019,294674,,
Fixed Assets,137678,156198,172740,181112,183726,191773,185437,177761,172320,176531,,
CWIP,38264,37669,37631,35177,24838,12854,13772,18197,33585,43747,,
Investments,1165,1224,1296,1431,1486,3788,3489,4163,3117,2995,,
Other Assets,18555,30264,35713,38951,45659,42536,47604,50708,56998,71401,,
Total Assets,195662,225354,247380,256671,255708,250950,250303,250829,266019,294674,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,21575,22710,23271,30739,29403,26124,38005,37290,36222,40935,,
Cash from Investing Activity,-23836,-25701,-18727,-10733,-9244,753,-6126,-13114,-23532,-35445,,
Cash from Financing Activity,3959,1285,-2431,-18806,-20521,-28967,-29264,-25903,-12357,-4006,,
Net Cash Flow,1698,-1707,2113,1199,-362,-2091,2615,-1728,333,1484,,
Free Cash Flow,-2349,-3470,820,19372,19786,18157,31102,25886,12111,3687,,
CFO/OP,104,96,95,101,90,83,106,104,102,134,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,44,44,49,49,79,81,104,92,63,91,,
Cash Conversion Cycle,44,44,49,49,79,81,104,92,63,91,,
Working Capital Days,-250,-220,-201,-274,-187,-241,-168,-134,-166,-229,,
ROCE %,10,10,9,11,12,11,13,13,13,9,,
