Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,4369,4505,5534,6208,5237,5269,6528,6574,6123,6864,7587,8017
Expenses,3223,3403,3903,4124,3776,3882,4402,4485,4107,5048,5033,6088
Operating Profit,1146,1102,1630,2084,1461,1388,2126,2088,2016,1816,2554,1929
OPM %,26,24,29,34,28,26,33,32,33,26,34,24
Other Income,53,60,160,63,68,57,-139,155,75,26,-263,88
Interest,9,20,35,32,25,32,77,85,101,130,123,156
Depreciation,184,195,205,215,234,229,238,238,302,360,508,555
Profit before tax,1006,947,1550,1900,1271,1184,1672,1921,1687,1353,1660,1307
Tax %,22,23,21,23,29,15,25,23,27,29,19,27
Net Profit,803,790,1246,1482,920,1026,1244,1521,1239,1023,1341,990
EPS in Rs,7.91,7.8,11.75,14.11,9.06,10.17,11.64,14.58,12.51,10.36,12.65,9.42
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,11905,13166,14253,15102,15265,17237,19547,23242,27148,28592,,
Expenses,9074,10174,11455,11758,11923,13378,14163,16183,18673,20276,,
Operating Profit,2831,2991,2798,3344,3342,3860,5384,7058,8475,8316,,
OPM %,24,23,20,22,22,22,28,30,31,29,,
Other Income,111,183,-264,-171,2581,-422,293,50,-7,-74,,
Interest,91,194,342,164,127,130,81,166,439,510,,
Depreciation,539,599,696,725,713,723,764,916,1408,1725,,
Profit before tax,2312,2382,1495,2285,5084,2585,4832,6027,6621,6007,,
Tax %,24,22,21,6,10,23,20,23,24,—,,
Net Profit,1810,1899,1204,2185,4618,2092,3973,4673,5124,4593,,
EPS in Rs,17.35,18.06,11.49,20.84,43.83,19.37,38.36,44.97,50.09,44.94,,
Dividend Payout %,20,19,30,17,6,31,8,24,2,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,102,102,102,102,102,102,101,101,101,101,,
Reserves,6858,8642,10284,10273,12890,16897,17415,19729,23852,27011,,
Borrowings,5207,5407,7899,7986,4584,4221,1195,804,3213,12496,,
Other Liabilities,2937,3632,4945,5115,6189,6421,6851,8201,9523,11065,,
Total Liabilities,15104,17783,23231,23477,23765,27642,25562,28834,36689,50673,,
Fixed Assets,5755,6483,12164,12230,12133,12253,11521,12368,13134,24106,,
CWIP,1543,1527,837,742,783,661,1201,2423,2692,3698,,
Investments,435,746,674,765,830,3288,1547,1220,6412,7540,,
Other Assets,7371,9028,9556,9740,10019,11439,11294,12822,14451,15328,,
Total Assets,15104,17783,23231,23477,23765,27642,25562,28834,36689,50673,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,1312,919,1282,2505,3293,2104,2689,3228,6781,2117,,
Cash from Investing Activity,-2872,-974,-3977,-1012,-835,1137,1178,-1492,-8363,-7895,,
Cash from Financing Activity,2316,52,1885,-1094,-2549,-868,-4400,-1810,1995,5807,,
Net Cash Flow,756,-3,-811,399,-90,2373,-534,-75,414,28,,
Free Cash Flow,-1623,-116,236,1617,2446,1050,1697,2345,5139,-530,,
CFO/OP,81,54,65,100,109,83,85,84,122,44,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,89,98,110,94,76,80,94,97,64,73,,
Inventory Days,193,211,208,207,227,245,197,202,227,282,,
Days Payable,165,167,149,151,155,141,123,125,131,142,,
Cash Conversion Cycle,116,142,169,150,148,184,168,175,160,212,,
Working Capital Days,-34,17,10,-19,-6,19,70,88,3,-40,,
ROCE %,16,18,15,11,14,13,15,22,24,21,,
