Item,Indicator,Value,Signal
,SMA (10),974.4,Sell
,EMA (10),977.96,Sell
,SMA (20),984.75,Sell
,EMA (20),984.9,Sell
,SMA (50),1005.37,Sell
,EMA (50),1009.99,Sell
,SMA (100),1079.05,Sell
,EMA (100),1046.74,Sell
,SMA (200),1080.95,Sell
,EMA (200),1093,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),44.74,Neutral
,"MACD (12,26,9)",-10.03,Buy
,"Stochastic (14,3,3)",25.14,Neutral
,ADX (14),12.38,Neutral
,Williams %R (14),-82.31,Buy
,ATR (14),28.07,Neutral
,ROC (12),-3.2,Sell
,Stoch RSI (14),25.92,Neutral
,"UO (7,14,28)",41.85,Neutral
