Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,31.17%,31.17%,31.17%,31.17%,31.17%,31.17%,31.17%,31.17%,31.17%,31.17%,31.17%,31.17%
FIIs,26.32%,23.72%,23.24%,23.31%,25.26%,26.77%,27.4%,27.17%,27.9%,27.84%,25.97%,25.2%
DIIs,26.55%,29.35%,31.15%,32.31%,30.73%,30.05%,29.46%,29.79%,29.14%,29.33%,31.35%,32.23%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,11.13%,11.04%,10.82%,10.47%,10.36%,10.21%,10.22%,10.17%,10.14%,10.14%,9.96%,9.87%
Others,4.83%,4.72%,3.63%,2.75%,2.48%,1.81%,1.75%,1.7%,1.65%,1.53%,1.54%,1.53%
No. of Shareholders,131516,135664,157165,154260,204184,221750,218329,205373,220766,233156,226685,220743
