Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,377,340,507,340,353,409,536,356,405,404,527,1723
Expenses,296,284,368,276,319,318,386,300,336,358,467,1668
Operating Profit,82,56,139,64,34,91,150,56,69,46,60,56
OPM %,22,16,27,19,10,22,28,16,17,11,11,3.2
Other Income,4,7,6,13,15,12,7,17,18,15,37,18
Interest,9,8,7,7,7,6,7,6,6,6,5,117
Depreciation,14,14,22,23,27,26,26,23,23,24,25,74
Profit before tax,63,42,115,48,16,72,124,43,59,32,67,-116
Tax %,25,15,22,23,54,24,18,18,24,38,37,-7
Net Profit,47,36,89,37,7,54,102,35,45,20,43,-108
EPS in Rs,7.13,5.36,13.45,5.52,1.09,8.15,15.32,5.31,6.75,2.62,5.68,-14.41
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,549,634,685,806,952,1214,1493,1639,1692,3059,,
Expenses,475,534,576,613,768,942,1176,1298,1459,2828,,
Operating Profit,74,100,109,193,184,271,317,341,233,231,,
OPM %,13,16,16,24,19,22,21,21,14,8,,
Other Income,22,9,12,50,27,25,27,48,88,89,,
Interest,22,25,23,19,17,19,33,28,24,133,,
Depreciation,33,38,38,40,39,41,64,101,95,146,,
Profit before tax,40,46,59,184,155,236,247,259,201,41,,
Tax %,30,30,-11,26,25,22,22,23,29,—,,
Net Profit,28,33,66,136,117,184,194,200,143,-1,,
EPS in Rs,4.88,5.66,11.37,23.68,17.63,27.73,29.14,30.08,18.99,0.64,,
Dividend Payout %,0,0,0,0,0,7,7,7,11,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,58,58,58,58,58,66,66,67,67,75,,
Reserves,282,311,335,396,547,670,983,1125,1330,3332,,
Borrowings,238,249,252,287,228,245,361,308,330,398,,
Other Liabilities,171,150,141,140,176,189,219,385,363,504,,
Total Liabilities,749,767,785,881,1010,1170,1629,1885,2089,4310,,
Fixed Assets,296,287,284,266,296,298,548,600,623,661,,
CWIP,8,5,4,9,7,10,12,11,48,111,,
Investments,73,60,77,158,201,199,217,279,262,227,,
Other Assets,373,415,420,448,505,663,852,995,1157,3311,,
Total Assets,749,767,785,881,1010,1170,1629,1885,2089,4310,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,60,44,69,128,170,14,179,252,195,350,,
Cash from Investing Activity,-14,8,-14,-102,-80,-25,-235,-96,-129,-991,,
Cash from Financing Activity,-44,-22,-93,-9,-79,3,63,-115,-38,1690,,
Net Cash Flow,2,30,-38,18,11,-8,6,41,28,1050,,
Free Cash Flow,60,44,43,102,122,-27,179,252,195,350,,
CFO/OP,212,71,83,136,104,31,83,93,75,195,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,118,113,116,97,100,106,121,109,112,97,,
Inventory Days,240,190,172,177,179,229,200,209,217,233,,
Days Payable,169,122,114,87,111,88,77,104,116,178,,
Cash Conversion Cycle,188,181,173,187,168,247,244,215,212,153,,
Working Capital Days,0,23,48,43,64,92,109,86,100,77,,
ROCE %,3,10,12,12,26,19,21,19,18,8,,
