Item,Indicator,Value,Signal
,SMA (10),1478.94,Sell
,EMA (10),1465.47,Sell
,SMA (20),1474.11,Sell
,EMA (20),1475.69,Sell
,SMA (50),1489.08,Sell
,EMA (50),1489.91,Sell
,SMA (100),1507.72,Sell
,EMA (100),1520.36,Sell
,SMA (200),1610.23,Sell
,EMA (200),1595.24,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),40.74,Neutral
,"MACD (12,26,9)",-10.3,Sell
,"Stochastic (14,3,3)",9.44,Buy
,ADX (14),20.25,Neutral
,Williams %R (14),-92.21,Buy
,ATR (14),38.87,Neutral
,ROC (12),-0.19,Sell
,Stoch RSI (14),23.08,Neutral
,"UO (7,14,28)",31.5,Neutral
