Item,Indicator,Value,Signal
,SMA (10),1809.31,Sell
,EMA (10),1815.68,Sell
,SMA (20),1839.04,Sell
,EMA (20),1840.84,Sell
,SMA (50),1891.7,Sell
,EMA (50),1852.1,Sell
,SMA (100),1823.13,Sell
,EMA (100),1776.94,Buy
,SMA (200),1544.96,Buy
,EMA (200),1639.47,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),40.45,Neutral
,"MACD (12,26,9)",-30.51,Sell
,"Stochastic (14,3,3)",35.52,Neutral
,ADX (14),34.19,Buy
,Williams %R (14),-64.09,Neutral
,ATR (14),46.02,Neutral
,ROC (12),-2.5,Sell
,Stoch RSI (14),47.42,Neutral
,"UO (7,14,28)",44.65,Neutral
