Item,Date,Document
,2026-09-08,[Disclosures under Reg. 29(2) of SEBI (SAST) Regulations 2011](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8386EA69_69AC_44ED_9603_A7FC7B129637_110615.pdf)
,2026-09-08,[Disclosures under Reg. 29(2) of SEBI (SAST) Regulations 2011](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=88984AB9_69F1_4A3A_A949_E45F845E18E9_110722.pdf)
,2026-09-08,[Disclosures under Reg. 29(2) of SEBI (SAST) Regulations 2011](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=C5CCA348_91CB_4E56_B05A_8B37223EE04D_110849.pdf)
,2026-09-08,[Disclosures under Reg. 29(2) of SEBI (SAST) Regulations 2011](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=FD9AD93A_AA6D_49BB_A8E7_C320EEA5DB31_111006.pdf)
,2026-09-08,[Disclosures under Reg. 29(2) of SEBI (SAST) Regulations 2011](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=41A0BB26_C1D3_46F8_B7DF_2961CE30B761_111126.pdf)
,2026-09-08,[Reg. 30 (LODR) Updates : Commencement Of Commercial Production](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3b713d07-b218-4091-905b-b8f116f473d5.pdf)
,2026-09-04,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=61315673-f1a5-4525-b2e7-33c6553dfdfe.pdf)
,2026-09-03,[Notice Of Postal Ballot](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e75c3f81-fab1-4a3e-b711-c1e7de2a14b9.pdf)
,2026-08-31,[Announcement under Regulation 30 (LODR)-Change in Directorate](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4bed82bd-50b4-48c1-a467-afc46e7714ce.pdf)
,2026-08-31,[Board Meeting Outcome for Outcome Of Board Meeting 31.08.2026 - Change In Directors](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c88f7d35-e91d-402c-b5d2-b4a70819e50b.pdf)
,Date,Document
,---,---
,2026-08-06,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=77ee8484-13e7-418b-8d61-6f848cc21d43.pdf)
,2026-05-14,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7f30da38-a11b-40c2-9d79-1c0609cf88a0.pdf)
,2026-02-10,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2481ab42-4cae-4699-ac36-97813d7490a3.pdf)
,2025-11-05,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cafef044-3b55-44f0-9022-b879099c5633.pdf)
,2025-08-07,[Announcement Under Reg. 30 LODR - Transcripts Of Earnings Call](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=88abdf6a-0bff-4e8e-bb94-f90daf791963.pdf)
,2025-05-19,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2a012681-988a-4a2c-b03f-b23a66528b9c.pdf)
,2025-02-13,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b0f48ac0-be22-4bf3-8a36-d08d99749814.pdf)
