Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1369,1378,1574,1933,1955,2151,2095,2261,2340,2429,2499,2570
Expenses,1091,1098,1262,1553,1558,1749,1703,1823,1864,1945,2015,2066
Operating Profit,277,280,311,380,396,402,392,438,476,484,485,504
OPM %,20,20,20,20,20,19,19,19,20,20,19,20
Other Income,42,20,196,14,25,6,5,19,102,-18,13,20
Interest,57,62,114,134,138,133,116,111,106,103,117,120
Depreciation,142,152,169,184,201,208,210,220,230,247,269,255
Profit before tax,121,86,224,77,82,67,71,126,242,116,111,148
Tax %,19,23,7,24,19,35,30,25,20,37,26,32
Net Profit,97,66,208,58,67,43,49,94,195,73,82,100
EPS in Rs,1.47,1,3.14,0.85,0.97,0.65,0.73,1.39,2.82,1.07,1.21,1.47
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,3018,3563,3927,3312,4396,5158,5655,8104,9513,9838,,
Expenses,2576,2961,3045,2532,3290,4022,4496,6511,7610,7890,,
Operating Profit,442,603,883,780,1106,1136,1159,1594,1902,1949,,
OPM %,15,17,22,24,25,22,20,20,20,20,,
Other Income,21,44,38,64,26,40,211,22,91,117,,
Interest,0,0,165,163,176,201,288,520,436,447,,
Depreciation,160,157,352,375,393,486,598,795,959,1002,,
Profit before tax,303,490,403,306,563,489,485,301,599,617,,
Tax %,35,35,31,25,26,28,18,28,26,—,,
Net Profit,196,318,279,231,418,353,400,217,444,450,,
EPS in Rs,2.97,4.85,4.24,3.51,6.37,5.35,6.05,3.19,6.49,6.57,,
Dividend Payout %,17,21,28,34,19,22,20,38,18,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,66,66,132,132,132,132,132,132,132,132,,
Reserves,739,902,1128,990,1295,1813,1906,2039,1971,2160,,
Borrowings,0,0,0,1670,1620,2106,2554,4207,4372,4902,,
Other Liabilities,485,529,596,578,720,731,791,1660,1929,2172,,
Total Liabilities,1291,1497,1856,3370,3767,4782,5382,8038,8404,9367,,
Fixed Assets,800,789,809,2189,2146,2737,3488,6184,6434,7353,,
CWIP,61,14,16,41,29,47,184,118,255,160,,
Investments,94,263,181,51,517,927,822,308,176,199,,
Other Assets,336,430,850,1089,1076,1072,888,1428,1538,1654,,
Total Assets,1291,1497,1856,3370,3767,4782,5382,8038,8404,9367,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,204,409,424,728,751,930,1026,1010,1658,1894,,
Cash from Investing Activity,-188,-332,-457,-99,-602,-654,-595,-1285,-850,-1084,,
Cash from Financing Activity,-15,-35,-17,-461,-289,-307,-426,377,-839,-780,,
Net Cash Flow,0,42,-51,168,-140,-31,5,102,-32,29,,
Free Cash Flow,4,293,258,439,533,474,188,162,787,889,,
CFO/OP,98,121,100,98,107,97,101,95,110,107,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,2,2,3,2,2,2,2,17,15,14,,
Inventory Days,35,31,32,35,67,59,52,112,66,42,,
Days Payable,182,185,173,166,268,198,164,215,146,139,,
Cash Conversion Cycle,-144,-153,-139,-129,-199,-137,-110,-86,-65,-84,,
Working Capital Days,-43,-44,-42,-52,-71,-55,-51,-66,-52,-99,,
ROCE %,13,34,44,30,16,21,16,11,13,15,,
