Item,Indicator,Value,Signal
,SMA (10),11937.6,Sell
,EMA (10),11834.21,Sell
,SMA (20),11843.25,Sell
,EMA (20),11790.66,Sell
,SMA (50),11346.19,Buy
,EMA (50),11401.83,Buy
,SMA (100),10741.27,Buy
,EMA (100),10885.04,Buy
,SMA (200),10061.95,Buy
,EMA (200),10247.97,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),48.91,Neutral
,"MACD (12,26,9)",113.79,Sell
,"Stochastic (14,3,3)",17.88,Buy
,ADX (14),42.13,Buy
,Williams %R (14),-84.17,Buy
,ATR (14),216.13,Neutral
,ROC (12),-0.39,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",48.03,Neutral
