Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,3900,4414,5442,5806,4539,4889,6544,5455,4779,5588,6705,6518
Expenses,3527,3981,4807,5234,4164,4462,5787,4940,4341,5072,5976,6052
Operating Profit,373,433,635,572,375,426,757,516,438,516,729,466
OPM %,10,10,12,10,8,9,12,9,9,9,11,7
Other Income,52,56,76,77,93,64,69,69,91,9,310,54
Interest,9,10,18,9,10,9,15,9,9,9,10,7
Depreciation,81,88,93,92,95,104,110,106,106,109,112,121
Profit before tax,335,391,599,549,363,377,701,470,415,408,918,392
Tax %,26,26,25,26,26,26,26,26,23,26,21,26
Net Profit,249,288,447,408,268,278,517,348,318,300,723,290
EPS in Rs,3.97,4.59,7.13,6.51,4.28,4.44,8.26,5.55,5.09,4.8,11.53,4.63
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,8116,10073,9440,10457,13938,16911,18590,21778,22528,23591,,
Expenses,7083,8885,8373,8868,12163,15290,16709,19603,20286,21440,,
Operating Profit,1033,1189,1067,1589,1775,1621,1881,2175,2241,2150,,
OPM %,13,12,11,15,13,10,10,10,10,9,,
Other Income,97,124,106,187,159,178,249,288,479,464,,
Interest,25,16,51,90,67,55,84,72,79,35,,
Depreciation,140,149,218,249,261,296,338,400,432,447,,
Profit before tax,965,1147,904,1438,1607,1447,1707,1990,2210,2132,,
Tax %,31,31,19,27,26,26,26,26,24,—,,
Net Profit,661,788,735,1044,1196,1072,1271,1470,1689,1631,,
EPS in Rs,10.6,12.59,11.75,16.68,19.1,17.11,20.28,23.48,26.95,26.05,,
Dividend Payout %,4,36,34,39,39,44,44,43,37,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,62,63,63,63,63,63,63,63,63,63,,
Reserves,3214,3667,4135,4249,5114,5940,6563,7384,8261,9393,,
Borrowings,208,115,94,72,521,616,223,303,319,265,,
Other Liabilities,1683,2763,2856,2690,3155,3904,4309,4683,5167,5026,,
Total Liabilities,5168,6608,7148,7073,8852,10523,11157,12433,13809,14746,,
Fixed Assets,1300,2819,2904,3350,3290,3434,3621,3988,4652,5343,,
CWIP,12,24,233,86,90,57,166,299,118,443,,
Investments,162,0,0,0,306,426,201,20,11,888,,
Other Assets,3694,3765,4012,3638,5166,6606,7170,8126,9028,8072,,
Total Assets,5168,6608,7148,7073,8852,10523,11157,12433,13809,14746,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,767,1100,501,827,660,1728,565,1953,1523,1572,,
Cash from Investing Activity,-220,-946,185,-548,-763,-759,31,-1618,-305,-895,,
Cash from Financing Activity,-98,-409,-318,-716,190,-547,-907,-534,-677,-693,,
Net Cash Flow,450,-255,368,-437,87,421,-311,-199,541,-17,,
Free Cash Flow,529,-489,2,467,507,1475,-21,1191,769,156,,
CFO/OP,119,130,63,100,59,121,59,125,93,93,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,14,15,15,9,20,20,21,23,21,13,,
Inventory Days,99,124,115,121,153,119,119,102,104,110,,
Days Payable,66,125,94,92,93,95,85,81,78,72,,
Cash Conversion Cycle,46,14,36,39,79,44,55,44,47,51,,
Working Capital Days,-8,-17,0,1,20,7,25,11,12,14,,
ROCE %,25,27,29,22,30,27,22,24,25,25,,
