Item,Indicator,Value,Signal
,SMA (10),3039.26,Buy
,EMA (10),3052.43,Buy
,SMA (20),3013.2,Buy
,EMA (20),3005.05,Buy
,SMA (50),2878.99,Buy
,EMA (50),2843.12,Buy
,SMA (100),2474.49,Buy
,EMA (100),2631.19,Buy
,SMA (200),2393.48,Buy
,EMA (200),2424.29,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),58.23,Neutral
,"MACD (12,26,9)",68.85,Sell
,"Stochastic (14,3,3)",44.13,Neutral
,ADX (14),36.7,Buy
,Williams %R (14),-45.47,Neutral
,ATR (14),123.46,High Volatility
,ROC (12),-1.73,Sell
,Stoch RSI (14),30,Neutral
,"UO (7,14,28)",54.97,Neutral
