Item,Date,Document
,9 Apr - Regarding Earnings Call of UltraTech Cement Limited,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 9 Apr - Regarding Earnings Call of UltraTech Cement Limited](https://www.bseindia.com/xml-data/corpfiling/AttachHis/1240965b-2e51-47b3-855f-6321692cfd59.pdf)
,"8h - GST Order (24 Mar 2026): demand Rs.28,96,92,293; interest Rs.15,00,05,050; penalty Rs.2,89,69,229.","[Disclosure W.R.T. Order Passed By GST Authority 8h - GST Order (24 Mar 2026): demand Rs.28,96,92,293; interest Rs.15,00,05,050; penalty Rs.2,89,69,229.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/b327d072-5be6-464b-bf7b-43ab197650c6.pdf)"
,8 May - UltraTech Cement to attend Citi’s 2026 Pan-Asia Group Meeting on 18 May 2026.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 8 May - UltraTech Cement to attend Citi’s 2026 Pan-Asia Group Meeting on 18 May 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/8f8c7ab3-bb17-4360-bc2a-cd649aa48954.pdf)
,6h - Audio recording of 27 April 2026 earnings call for Q4 and FY2026 results available online.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 6h - Audio recording of 27 April 2026 earnings call for Q4 and FY2026 results available online.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/0486ee4f-ec48-4a56-9c31-53d38e5d5eff.pdf)
,6 May - Income tax order for AY2023-24 raises Rs 808.78 crore demand; company will appeal.,[Disclosure W.R.T. Order Passed By Income Tax Authority 6 May - Income tax order for AY2023-24 raises Rs 808.78 crore demand; company will appeal.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/75612f6e-ed24-431f-a982-0b49b837035f.pdf)
,6 Mar - UltraTech to buy 26.20% of Sunsure Solarpark 38 for up to Rs6.72 crore; 21 MWp solar with BESS.,[Announcement under Regulation 30 (LODR)-Acquisition 6 Mar - UltraTech to buy 26.20% of Sunsure Solarpark 38 for up to Rs6.72 crore; 21 MWp solar with BESS.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/b409176a-294f-4845-8689-51b78144481e.pdf)
,"6 Mar - Jayant Dua appointed MD (Designate) effective 1 Apr 2026; MD term 1 Jan 2027–31 Dec 2030, subject to shareholder approval.","[Announcement under Regulation 30 (LODR)-Change in Management 6 Mar - Jayant Dua appointed MD (Designate) effective 1 Apr 2026; MD term 1 Jan 2027–31 Dec 2030, subject to shareholder approval.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/6379872c-a47c-482f-8d9c-b321b10c4b69.pdf)"
,"6 Mar - Jayant Dua appointed Managing Director (Designate) from 1 Apr 2026; MD term 1 Jan 2027–31 Dec 2030, subject to shareholders.","[Announcement under Regulation 30 (LODR)-Change in Directorate 6 Mar - Jayant Dua appointed Managing Director (Designate) from 1 Apr 2026; MD term 1 Jan 2027–31 Dec 2030, subject to shareholders.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/7f5dc3ec-c501-4238-8c43-d71b3e20043d.pdf)"
,"6 Apr - UltraTech reported share price movement was market-driven, with no pending announcement.","[Rumour verification - Regulation 30(11) 6 Apr - UltraTech reported share price movement was market-driven, with no pending announcement.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b82d13e-efba-49ff-b46b-2538d047793c.pdf)"
,31 Mar - GST order (31 Mar 2026) confirms tax demand Rs53.81 crore and penalty Rs53.81 crore; company will contest.,[Disclosure W.R.T. Order Passed By GST Authority 31 Mar - GST order (31 Mar 2026) confirms tax demand Rs53.81 crore and penalty Rs53.81 crore; company will contest.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9642b66a-0407-4ff6-a0f7-ffdb80a41735.pdf)
,Date,Document
,---,---
,2026-09-09,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b637bfc8-f6bf-4a33-840b-823356b6b6cf.pdf)
,2026-09-09,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4fb9f725-d723-425d-9636-6c1378882c64.pdf)
,2026-09-03,[Press Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=624aa9be-3654-43b7-ad01-08099ab495b2.pdf)
,2026-09-02,[Press Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c5e54618-4fcf-4148-b20a-0ac139da4c9e.pdf)
,2026-09-01,[Board Meeting Intimation for To Consider And Approve The Standalone And Consolidated Unaudited Financial Results Of The Company For The Quarter And Half Year Ending 30Th September 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8e8d7bbe-db34-4b7d-a605-53183db0d4a4.pdf)
,2026-09-01,[Closure of Trading Window](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5ff50a94-bd60-41ee-baef-9f42d527e741.pdf)
,2026-09-01,[Commencement Of Commercial Production](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9525cd5d-eae9-4969-8678-1fff1e649fe3.pdf)
,2026-08-21,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=58290019-1812-44ec-978c-6e36fe2b22f7.pdf)
,2026-08-21,[Announcement under Regulation 30 (LODR)-Acquisition](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cd8b6269-c2f7-419e-9031-c1c91165214c.pdf)
,2026-08-18,[Shareholder Meeting / Postal Ballot-Scrutinizers Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d26d4744-74a2-4cce-ba74-b188c80204d7.pdf)
,Date,Document
,---,---
,2026-07-23,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4fd54e8a-8de9-4547-8a4c-908568d1cd0e.pdf)
,2026-05-01,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b4e6bf58-5985-4eda-b714-7489b4b926b0.pdf)
,2026-01-30,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2974562d-4ddc-4eab-bb39-5c69215eecc3.pdf)
,2025-10-27,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d84fefa9-6adf-41d7-ae81-5f222bd76ac2.pdf)
,2025-07-24,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=562742ca-eb96-4dfb-83eb-ea414a04f1bf.pdf)
,2025-05-02,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d314a622-b45c-42bc-a804-7304ad4a338b.pdf)
,2025-01-28,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1e68507-5c32-4864-94b5-2a3afde28a89.pdf)
,Date,Document
,---,---
,2026-07-20,[Standalone And Consolidated Unaudited Financial Results For The Quarter Ended 30Th June 2026.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c3414881-1b1f-4cec-8186-8eca496fb147.pdf)
,2026-04-27,[Standalone And Consolidated Audited Financial Results Of The Company For The Year Ending 31St March 2026.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0db05619-798a-458a-8c72-3ffc25fb8daa.pdf)
,2026-01-24,[Unaudited Financial Results For The Quarter And Nine Months Ended 31St December 2025.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=480c3441-7ab7-46d7-a75a-db932eb0d699.pdf)
,2025-10-18,[Unaudited Financial Results For The Quarter And Half Year Ended 30Th September 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=46a0b4eb-0356-43f8-831a-d36d147a2778.pdf)
,2025-07-21,[Unaudited Financial Results For The Quarter Ended 30Th June 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=014d801b-eb8f-4b31-ae0f-3afeee90deb7.pdf)
,2025-04-28,[Approved The Standalone Annual Audited Financial Results Of The Company For The Year Ended 31St March 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=515d7269-e0b3-46d9-a68b-8040620044e4.pdf)
,Date,Document
,---,---
,2026-07-20,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=08571ecb-5049-47c5-8c57-1f48b65d724d.pdf)
