Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,49.83%,49.83%,49.83%,49.88%,49.85%,49.85%,49.85%,49.85%,49.85%,49.84%,49.84%,49.84%
FIIs,21.63%,22.32%,24.04%,24.78%,25.11%,25.12%,23.69%,23.59%,21.85%,19.23%,17.24%,16.03%
DIIs,15.4%,15.62%,14.76%,13.8%,13.83%,13.87%,15.31%,15.44%,17.46%,19.49%,21.13%,22.56%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,11.92%,11.03%,10.4%,10.74%,10.4%,10.38%,10.34%,10.32%,10.06%,10.49%,10.7%,10.41%
Others,1.22%,1.21%,0.97%,0.8%,0.8%,0.77%,0.79%,0.79%,0.78%,0.95%,1.1%,1.16%
No. of Shareholders,79187,80471,77152,78557,77524,78764,79092,80320,81134,88809,88561,89305
