Item,Indicator,Value,Signal
,SMA (10),35809,Sell
,EMA (10),35764.58,Sell
,SMA (20),35805,Sell
,EMA (20),36224.3,Sell
,SMA (50),38296.6,Sell
,EMA (50),37383.15,Sell
,SMA (100),38399.05,Sell
,EMA (100),37653.66,Sell
,SMA (200),36456.8,Sell
,EMA (200),38117.4,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),38.2,Neutral
,"MACD (12,26,9)",-712.14,Buy
,"Stochastic (14,3,3)",32.04,Neutral
,ADX (14),31.59,Buy
,Williams %R (14),-74.37,Neutral
,ATR (14),831.84,Neutral
,ROC (12),0.6,Buy
,Stoch RSI (14),65.75,Neutral
,"UO (7,14,28)",50.63,Neutral
