Item,Indicator,Value,Signal
,SMA (10),737.61,Sell
,EMA (10),731.15,Sell
,SMA (20),746.08,Sell
,EMA (20),743.98,Sell
,SMA (50),766.18,Sell
,EMA (50),759.02,Sell
,SMA (100),773.26,Sell
,EMA (100),759.65,Sell
,SMA (200),744.48,Sell
,EMA (200),755.48,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),33.16,Neutral
,"MACD (12,26,9)",-14.72,Sell
,"Stochastic (14,3,3)",20.98,Neutral
,ADX (14),21.54,Neutral
,Williams %R (14),-71.54,Neutral
,ATR (14),19.35,Neutral
,ROC (12),-4.69,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",49.96,Neutral
