Item,Date,Document
,2026-09-10,[General Updates](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8994a9dd-1d6e-4a5d-92ef-802b4d949a67.pdf)
,2026-09-10,[CEAT Limited Has Informed The Exchange About Loss Of Share Certificates](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=75bd00f0-5440-4f0f-b59c-0a017172c789.pdf)
,2026-09-04,[Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c227c810-edb9-4783-ad04-fa7fc1792590.pdf)
,2026-09-04,[General Update](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7cc39a6f-5972-49d7-94ad-0324949dc596.pdf)
,2026-09-02,[General Update](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=59d382bf-2202-48ac-aa56-aa53f27e7d14.pdf)
,2026-09-02,[General Update](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c48a44f3-4fca-4fef-a527-1668e9d68708.pdf)
,2026-09-02,[CEAT Limited Has Informed The Exchange About Issue Of Duplicate Share Certificates](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=90fcc04e-4f4a-4c7d-b069-a99df34d95ce.pdf)
,2026-09-01,[General Update](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=29496123-985a-4b0e-8342-9d9c84cbeeca.pdf)
,2026-08-27,[General Updates](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=96656daf-5fe1-4cfb-9199-7f5923bb85c3.pdf)
,2026-08-27,[ESG Score](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f1238697-ce61-4761-9fe7-cb8ad85af0a9.pdf)
,Date,Document
,---,---
,2026-07-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=07a09a82-cb90-47e5-8dee-d683ce6e7ed4.pdf)
,2026-05-04,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9b556eb9-7a74-407d-a55d-7eb5fab7d4eb.pdf)
,2026-01-22,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=690a526e-5ff7-439b-a5e9-4d53a0494eac.pdf)
,2025-10-23,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4bb21be3-f67c-44e4-9de5-12d37f2c0fe8.pdf)
,2025-07-22,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c59f36ed-bd83-47e0-bc2b-493ed11b8fb8.pdf)
,2025-05-06,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=73e6aacb-195a-4a4e-97f1-1a239fbeb23d.pdf)
,2025-01-21,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b3e9712a-d922-4596-9e73-2a1c9a0c0e36.pdf)
,Date,Document
,---,---
,2026-07-16,[Unaudited Financial Results For The Quarter Ended June 30 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=705f15a0-0bbb-42d7-b213-c397694923f2.pdf)
,2026-04-28,[Outcome Of The Board Meeting](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ed2f945d-cd94-4faa-8b61-f872b620454e.pdf)
,2026-01-19,[Outcome Of Board Meeting](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5c163899-e77f-4eb7-bcab-4dd7e9529b30.pdf)
,2025-10-17,[Financial Results](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a8eaa178-95fc-4404-a959-dacf5482ef3c.pdf)
,2025-07-17,[Outcome Of The Board Meeting- Unaudited Financial Results](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=202dfefe-f5c5-4f0d-95c2-49fae5e78e10.pdf)
,2025-04-29,[Financial Results](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1bbb20f5-8a64-41ce-8a37-7450f169bf60.pdf)
,2025-01-15,[Unaudited Financial Results For The Period Ended December 31 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0127e772-df09-4162-840a-c45b146cdf61.pdf)
,Date,Document
,---,---
,2026-07-16,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=71d4ae8e-3441-416f-8842-ad4d3b97f26e.pdf)
,2026-05-25,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d6e2c6a0-94fa-4bab-9e25-8bc916d2ec66.pdf)
,2026-04-28,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=57e93f6b-94cf-4c01-8d6c-d15041a170f1.pdf)
,2026-01-19,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a2bc7cb9-75d8-4455-9705-bfe5262c7a60.pdf)
,2025-10-17,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=056a30bf-ec00-46ee-a9d0-f4969f6c5ab0.pdf)
,2025-07-17,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4d7e798b-a238-4e16-9577-ab55ce1bd512.pdf)
,2025-06-02,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a5ebd6c6-3f11-4657-ab49-54bb1f0d0fef.pdf)
,2025-04-29,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b6e39b63-f68a-49f5-90ad-ad5058e13a65.pdf)
,2025-01-15,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dcefbe9e-a9fc-4ed9-ad83-f0cc8d521fb7.pdf)
,Date,Document
,---,---
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/d6e2c6a0-94fa-4bab-9e25-8bc916d2ec66.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/d6e2c6a0-94fa-4bab-9e25-8bc916d2ec66.pdf)
,Jun 2025,[Concall - Jun 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/a5ebd6c6-3f11-4657-ab49-54bb1f0d0fef.pdf)
,Jan 2025,[Concall - Jan 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/dcefbe9e-a9fc-4ed9-ad83-f0cc8d521fb7.pdf)
,Date,Document
,---,---
,"9h - CEAT incorporated step-down subsidiary CEAT GMBH in Germany with EUR 25,000 capital.","[CEAT Limited Has informed About General Updates. 9h - CEAT incorporated step-down subsidiary CEAT GMBH in Germany with EUR 25,000 capital.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e1bdaf4d-5c68-40cf-95f1-8c1849aa16b3.pdf)"
,9h - CEAT approves up to ₹325 lakh investment in wholly owned subsidiary Tyresnmore via rights issue.,[CEAT Limited Has informed About Further Investment In Tyresnmore Online Private Limited 9h - CEAT approves up to ₹325 lakh investment in wholly owned subsidiary Tyresnmore via rights issue.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6578bf42-c289-424d-8db9-d52be9d63eb3.pdf)
,"9 Feb - Board approved unaudited results for quarter and nine months ended 31 Dec 2025: revenue Rs0.67L (quarter), Rs11.52L (nine months).","[Unaudited Financial Result For The Quarter And Nine Months Ended December 31, 2025 9 Feb - Board approved unaudited results for quarter and nine months ended 31 Dec 2025: revenue Rs0.67L (quarter), Rs11.52L (nine months).](https://www.bseindia.com/xml-data/corpfiling/AttachHis/ce1234ff-c014-423f-aaa6-a39ab7234213.pdf)"
,"9 Feb - Board approved unaudited results for period ended 31 Dec 2025: revenue Rs0.67L quarter, Rs11.52L YTD; EPS -0.04.","[Board Meeting Outcome for Outcome Of Board Meeting Held On 09Th February, 2026 9 Feb - Board approved unaudited results for period ended 31 Dec 2025: revenue Rs0.67L quarter, Rs11.52L YTD; EPS -0.04.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/99394a22-a285-44e2-b474-0dad9efd39b4.pdf)"
,"9 Apr - CEAT reports loss of three share certificates; duplicate certificates requested on April 8, 2026.","[CEAT Limited Has informed About Loss Of Share Certificates 9 Apr - CEAT reports loss of three share certificates; duplicate certificates requested on April 8, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/b5e815b7-5a1d-4126-92ab-f4bad35f0524.pdf)"
,"8h - CEAT approved FY26 audited results, recommended Rs35 dividend, and planned up to Rs1,000 crore credit facility.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 8h - CEAT approved FY26 audited results, recommended Rs35 dividend, and planned up to Rs1,000 crore credit facility.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/de0b1748-f245-473b-9022-abe9ba45fbea.pdf)"
,"8h - CEAT approved FY26 audited results, recommended Rs.35 dividend, and continued Paras Kumar Choudhary as director.","[Amendment To The Code 8h - CEAT approved FY26 audited results, recommended Rs.35 dividend, and continued Paras Kumar Choudhary as director.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/ee939bef-34c9-47de-aeee-a9b69d4a9814.pdf)"
,"7 Apr - CEAT filed Regulation 74(5) certificate for quarter ended March 31, 2026; 8,502 shares dematerialized.","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 7 Apr - CEAT filed Regulation 74(5) certificate for quarter ended March 31, 2026; 8,502 shares dematerialized.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e0923b82-16e8-41d5-91f2-27154d95d571.pdf)"
,"6 Apr - Board meeting on April 28, 2026 to approve FY2026 audited results and consider dividend.","[Board Meeting Intimation for Board Meeting Intimation 6 Apr - Board meeting on April 28, 2026 to approve FY2026 audited results and consider dividend.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/f6990695-712f-4df6-80db-951816bbad4b.pdf)"
,"5h - Loss of CEAT share certificate(s) reported by RTA NSDL DML on March 17, 2026.","[CEAT Limited Has informed About Loss Of Share Certificate(S) 5h - Loss of CEAT share certificate(s) reported by RTA NSDL DML on March 17, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/70e2c02c-6355-4c4d-ba77-b5eeec0988b1.pdf)"
,Date,Document
,---,---
,from bse,[Annual Report 2026 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/0f1af1bc-e27b-4adb-aa5d-2560edd43ba6.pdf)
,from bse,[Annual Report 2025 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/f230d030-4264-443a-a3d5-e4a2c1f1ab4e.pdf)
,Date,Document
,---,---
,2025-09-05,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c78b770a-f298-44ee-9fd4-bc7eb4e4bc3b.pdf)
